id_student,code_module,code_presentation,assessment_type,weight,date,date_submitted,score,final_result,is_banked,num_of_prev_attempts,date_diff
604588,GGG,2013J,CMA,0.0,229.0,97,60.0,Withdrawn,0,0,132.0
604588,GGG,2013J,CMA,0.0,229.0,132,60.0,Withdrawn,0,0,97.0
604588,GGG,2013J,CMA,0.0,229.0,185,80.0,Withdrawn,0,0,44.0
604588,GGG,2013J,CMA,0.0,229.0,192,60.0,Withdrawn,0,0,37.0
604588,GGG,2013J,CMA,0.0,229.0,201,60.0,Withdrawn,0,0,28.0
604606,FFF,2013J,TMA,12.5,19.0,17,62.0,Withdrawn,0,0,2.0
604606,FFF,2013J,TMA,12.5,47.0,46,64.0,Withdrawn,0,0,1.0
604632,DDD,2014J,TMA,10.0,41.0,41,85.0,Withdrawn,0,0,0.0
604655,DDD,2013J,TMA,17.5,88.0,133,64.0,Withdrawn,0,0,-45.0
604655,DDD,2013J,TMA,20.0,123.0,123,72.0,Withdrawn,0,0,0.0
604692,DDD,2013J,TMA,10.0,25.0,24,61.0,Withdrawn,0,0,1.0
604692,DDD,2013J,TMA,12.5,53.0,54,58.0,Withdrawn,0,0,-1.0
604694,CCC,2014J,TMA,9.0,32.0,34,48.0,Withdrawn,0,0,-2.0
604694,CCC,2014J,CMA,2.0,18.0,21,78.0,Withdrawn,0,0,-3.0
604694,CCC,2014J,CMA,7.0,67.0,69,64.0,Withdrawn,0,0,-2.0
604704,DDD,2014B,TMA,10.0,25.0,15,44.0,Withdrawn,0,1,10.0
604825,CCC,2014J,CMA,2.0,18.0,21,100.0,Withdrawn,0,0,-3.0
604825,CCC,2014J,CMA,7.0,67.0,69,51.0,Withdrawn,0,0,-2.0
604969,FFF,2014B,TMA,12.5,24.0,28,78.0,Withdrawn,0,0,-4.0
604969,FFF,2014B,CMA,0.0,227.0,192,86.0,Withdrawn,0,0,35.0
604969,FFF,2014B,CMA,0.0,227.0,192,78.0,Withdrawn,0,0,35.0
605091,FFF,2013J,TMA,12.5,19.0,16,86.0,Withdrawn,0,0,3.0
605091,FFF,2013J,CMA,0.0,236.0,20,87.0,Withdrawn,0,0,216.0
605180,CCC,2014B,TMA,9.0,32.0,32,70.0,Withdrawn,0,0,0.0
605180,CCC,2014B,CMA,2.0,18.0,20,20.0,Withdrawn,0,0,-2.0
605180,EEE,2013J,TMA,16.0,33.0,30,79.0,Withdrawn,0,0,3.0
605180,EEE,2013J,TMA,28.0,68.0,68,78.0,Withdrawn,0,0,0.0
605180,EEE,2013J,TMA,28.0,124.0,124,76.0,Withdrawn,0,0,0.0
605180,EEE,2013J,TMA,28.0,159.0,159,90.0,Withdrawn,0,0,0.0
605269,FFF,2013J,TMA,12.5,19.0,19,64.0,Withdrawn,0,0,0.0
605269,FFF,2013J,TMA,12.5,47.0,54,40.0,Withdrawn,0,0,-7.0
605269,FFF,2013J,TMA,25.0,96.0,100,44.0,Withdrawn,0,0,-4.0
605269,FFF,2013J,TMA,25.0,131.0,135,41.0,Withdrawn,0,0,-4.0
605269,FFF,2013J,CMA,0.0,236.0,53,74.0,Withdrawn,0,0,183.0
605306,GGG,2013J,TMA,0.0,61.0,57,58.0,Withdrawn,0,0,4.0
605306,GGG,2013J,TMA,0.0,124.0,124,60.0,Withdrawn,0,0,0.0
605306,GGG,2013J,CMA,0.0,229.0,124,80.0,Withdrawn,0,0,105.0
605306,GGG,2013J,CMA,0.0,229.0,157,80.0,Withdrawn,0,0,72.0
605306,GGG,2013J,CMA,0.0,229.0,158,60.0,Withdrawn,0,0,71.0
605313,DDD,2013J,TMA,10.0,25.0,25,37.0,Withdrawn,0,0,0.0
605383,BBB,2014J,TMA,0.0,19.0,18,1.0,Withdrawn,0,0,1.0
605459,CCC,2014J,TMA,9.0,32.0,32,54.0,Withdrawn,0,0,0.0
605459,CCC,2014J,CMA,2.0,18.0,21,33.0,Withdrawn,0,0,-3.0
605468,CCC,2014J,TMA,9.0,32.0,32,78.0,Withdrawn,0,0,0.0
605468,CCC,2014J,CMA,2.0,18.0,21,89.0,Withdrawn,0,0,-3.0
605468,CCC,2014J,CMA,7.0,67.0,69,83.0,Withdrawn,0,0,-2.0
605480,EEE,2013J,TMA,16.0,33.0,31,68.0,Withdrawn,0,0,2.0
605480,EEE,2013J,TMA,28.0,68.0,66,85.0,Withdrawn,0,0,2.0
605545,EEE,2013J,TMA,16.0,33.0,33,68.0,Withdrawn,0,0,0.0
605545,EEE,2013J,TMA,28.0,68.0,68,94.0,Withdrawn,0,0,0.0
605587,EEE,2013J,TMA,16.0,33.0,33,79.0,Withdrawn,0,0,0.0
605759,DDD,2014B,TMA,10.0,25.0,23,39.0,Withdrawn,0,0,2.0
605759,DDD,2014B,TMA,12.5,53.0,52,28.0,Withdrawn,0,0,1.0
605759,DDD,2014B,TMA,17.5,74.0,67,40.0,Withdrawn,0,0,7.0
605759,DDD,2014B,TMA,20.0,116.0,113,41.0,Withdrawn,0,0,3.0
605759,DDD,2014B,TMA,20.0,158.0,159,22.0,Withdrawn,0,0,-1.0
605759,DDD,2014B,TMA,20.0,200.0,192,50.0,Withdrawn,0,0,8.0
605859,DDD,2013J,TMA,10.0,25.0,24,88.0,Withdrawn,0,0,1.0
605859,DDD,2013J,TMA,12.5,53.0,59,65.0,Withdrawn,0,0,-6.0
605859,DDD,2013J,TMA,17.5,88.0,87,69.0,Withdrawn,0,0,1.0
605882,BBB,2013J,TMA,5.0,19.0,18,55.0,Withdrawn,0,0,1.0
605885,DDD,2013J,TMA,10.0,25.0,25,75.0,Withdrawn,0,0,0.0
605885,DDD,2013J,TMA,12.5,53.0,53,53.0,Withdrawn,0,0,0.0
605885,DDD,2013J,TMA,17.5,88.0,88,17.0,Withdrawn,0,0,0.0
605885,DDD,2013J,TMA,20.0,123.0,122,51.0,Withdrawn,0,0,1.0
605901,BBB,2014J,TMA,0.0,19.0,18,100.0,Withdrawn,0,0,1.0
605901,BBB,2014J,TMA,10.0,54.0,54,55.0,Withdrawn,0,0,0.0
605901,BBB,2014J,TMA,20.0,110.0,117,90.0,Withdrawn,0,0,-7.0
605908,EEE,2013J,TMA,16.0,33.0,33,75.0,Withdrawn,0,0,0.0
605908,EEE,2013J,TMA,28.0,68.0,68,73.0,Withdrawn,0,0,0.0
605940,FFF,2013J,TMA,12.5,19.0,19,70.0,Withdrawn,0,0,0.0
606006,FFF,2013J,TMA,12.5,19.0,17,36.0,Withdrawn,0,0,2.0
606006,FFF,2013J,TMA,12.5,47.0,50,24.0,Withdrawn,0,0,-3.0
606006,FFF,2013J,TMA,25.0,96.0,96,11.0,Withdrawn,0,0,0.0
606006,FFF,2013J,CMA,0.0,236.0,116,50.0,Withdrawn,0,0,120.0
606006,FFF,2013J,CMA,0.0,236.0,116,49.0,Withdrawn,0,0,120.0
606036,CCC,2014J,CMA,2.0,18.0,21,33.0,Withdrawn,0,0,-3.0
606063,BBB,2013J,TMA,5.0,19.0,19,63.0,Withdrawn,0,0,0.0
606344,CCC,2014J,TMA,9.0,32.0,32,96.0,Withdrawn,0,0,0.0
606344,CCC,2014J,CMA,2.0,18.0,21,56.0,Withdrawn,0,0,-3.0
606344,CCC,2014J,CMA,7.0,67.0,69,59.0,Withdrawn,0,0,-2.0
606355,BBB,2013J,TMA,5.0,19.0,19,65.0,Withdrawn,0,0,0.0
606355,BBB,2013J,TMA,18.0,47.0,57,65.0,Withdrawn,0,0,-10.0
606355,BBB,2013J,TMA,18.0,96.0,96,15.0,Withdrawn,0,0,0.0
606355,BBB,2013J,TMA,18.0,131.0,142,60.0,Withdrawn,0,0,-11.0
606355,BBB,2013J,CMA,1.0,54.0,56,100.0,Withdrawn,0,0,-2.0
606355,BBB,2013J,CMA,1.0,96.0,102,100.0,Withdrawn,0,0,-6.0
606355,BBB,2013J,CMA,1.0,131.0,133,80.0,Withdrawn,0,0,-2.0
606355,BBB,2013J,CMA,1.0,166.0,168,80.0,Withdrawn,0,0,-2.0
606388,BBB,2013J,TMA,5.0,19.0,19,79.0,Withdrawn,0,0,0.0
606425,FFF,2013J,TMA,12.5,19.0,12,88.0,Withdrawn,0,0,7.0
606428,FFF,2013J,TMA,12.5,19.0,18,88.0,Withdrawn,0,0,1.0
606428,FFF,2013J,TMA,12.5,47.0,46,80.0,Withdrawn,0,0,1.0
606428,FFF,2013J,CMA,0.0,236.0,37,82.0,Withdrawn,0,0,199.0
606428,FFF,2014J,TMA,12.5,24.0,22,90.0,Withdrawn,0,1,2.0
606428,FFF,2014J,TMA,12.5,52.0,50,92.0,Withdrawn,0,1,2.0
606428,FFF,2014J,CMA,0.0,241.0,20,89.0,Withdrawn,0,1,221.0
606436,FFF,2013J,TMA,12.5,19.0,17,82.0,Withdrawn,0,0,2.0
606436,FFF,2013J,TMA,12.5,47.0,46,64.0,Withdrawn,0,0,1.0
606436,FFF,2013J,TMA,25.0,96.0,110,79.0,Withdrawn,0,0,-14.0
606459,FFF,2013J,TMA,12.5,19.0,19,68.0,Withdrawn,0,0,0.0
606501,BBB,2014B,TMA,5.0,12.0,11,0.0,Withdrawn,0,1,1.0
606513,DDD,2013J,TMA,10.0,25.0,30,7.0,Withdrawn,0,0,-5.0
606513,DDD,2013J,TMA,12.5,53.0,53,44.0,Withdrawn,0,0,0.0
606513,DDD,2013J,TMA,17.5,88.0,88,34.0,Withdrawn,0,0,0.0
606513,DDD,2013J,TMA,20.0,123.0,123,13.0,Withdrawn,0,0,0.0
606593,DDD,2013J,TMA,10.0,25.0,25,61.0,Withdrawn,0,0,0.0
606593,DDD,2013J,TMA,12.5,53.0,53,77.0,Withdrawn,0,0,0.0
606593,DDD,2013J,TMA,17.5,88.0,88,80.0,Withdrawn,0,0,0.0
606736,BBB,2013J,TMA,5.0,19.0,19,90.0,Withdrawn,0,0,0.0
606802,DDD,2014B,TMA,10.0,25.0,21,56.0,Withdrawn,0,0,4.0
606802,DDD,2014B,TMA,12.5,53.0,52,70.0,Withdrawn,0,0,1.0
606805,FFF,2014J,TMA,12.5,24.0,24,72.0,Withdrawn,0,1,0.0
606805,FFF,2014J,TMA,12.5,52.0,52,84.0,Withdrawn,0,1,0.0
606805,FFF,2014J,TMA,25.0,94.0,101,68.0,Withdrawn,0,1,-7.0
606805,FFF,2014J,TMA,25.0,136.0,136,76.0,Withdrawn,0,1,0.0
606827,BBB,2013J,TMA,5.0,19.0,16,60.0,Withdrawn,0,0,3.0
606856,GGG,2014J,TMA,0.0,61.0,61,70.0,Withdrawn,0,0,0.0
606856,GGG,2014J,TMA,0.0,124.0,127,68.0,Withdrawn,0,0,-3.0
606856,GGG,2014J,CMA,0.0,229.0,129,100.0,Withdrawn,0,0,100.0
606856,GGG,2014J,CMA,0.0,229.0,158,60.0,Withdrawn,0,0,71.0
606914,BBB,2014J,TMA,0.0,19.0,20,1.0,Withdrawn,0,0,-1.0
606914,BBB,2014J,TMA,20.0,110.0,111,42.0,Withdrawn,0,0,-1.0
606914,BBB,2014J,TMA,35.0,152.0,152,62.0,Withdrawn,0,0,0.0
606930,FFF,2013J,TMA,12.5,19.0,15,74.0,Withdrawn,0,0,4.0
606930,FFF,2013J,TMA,12.5,47.0,45,74.0,Withdrawn,0,0,2.0
606930,FFF,2013J,TMA,25.0,96.0,99,57.0,Withdrawn,0,0,-3.0
606930,FFF,2013J,CMA,0.0,236.0,20,74.0,Withdrawn,0,0,216.0
606930,FFF,2013J,CMA,0.0,236.0,28,81.0,Withdrawn,0,0,208.0
607110,DDD,2013J,TMA,10.0,25.0,25,80.0,Withdrawn,0,0,0.0
607110,DDD,2013J,TMA,17.5,88.0,109,39.0,Withdrawn,0,0,-21.0
607176,BBB,2014J,TMA,0.0,19.0,19,100.0,Withdrawn,0,0,0.0
607176,BBB,2014J,TMA,10.0,54.0,54,66.0,Withdrawn,0,0,0.0
607176,BBB,2014J,TMA,20.0,110.0,109,66.0,Withdrawn,0,0,1.0
607176,BBB,2014J,TMA,35.0,152.0,157,52.0,Withdrawn,0,0,-5.0
607286,BBB,2013J,TMA,5.0,19.0,26,71.0,Withdrawn,0,0,-7.0
607309,BBB,2013J,TMA,5.0,19.0,17,74.0,Withdrawn,0,0,2.0
607309,BBB,2013J,TMA,18.0,47.0,46,69.0,Withdrawn,0,0,1.0
607309,BBB,2013J,CMA,1.0,54.0,56,80.0,Withdrawn,0,0,-2.0
607407,FFF,2013J,TMA,12.5,19.0,19,90.0,Withdrawn,0,0,0.0
607407,FFF,2013J,TMA,12.5,47.0,46,66.0,Withdrawn,0,0,1.0
607411,CCC,2014B,TMA,9.0,32.0,33,64.0,Withdrawn,0,0,-1.0
607411,CCC,2014B,CMA,2.0,18.0,20,80.0,Withdrawn,0,0,-2.0
607413,EEE,2014B,TMA,16.0,33.0,31,85.0,Withdrawn,0,0,2.0
607413,EEE,2014B,TMA,28.0,68.0,68,67.0,Withdrawn,0,0,0.0
607427,DDD,2013J,TMA,10.0,25.0,36,64.0,Withdrawn,0,0,-11.0
607473,FFF,2013J,TMA,12.5,19.0,17,78.0,Withdrawn,0,0,2.0
607473,FFF,2013J,TMA,12.5,47.0,46,78.0,Withdrawn,0,0,1.0
607473,FFF,2013J,CMA,0.0,236.0,48,84.0,Withdrawn,0,0,188.0
607473,FFF,2013J,CMA,0.0,236.0,52,88.0,Withdrawn,0,0,184.0
607533,FFF,2013J,TMA,12.5,19.0,22,70.0,Withdrawn,0,0,-3.0
607600,CCC,2014J,CMA,2.0,18.0,21,44.0,Withdrawn,0,0,-3.0
607609,EEE,2013J,TMA,16.0,33.0,32,70.0,Withdrawn,0,0,1.0
607733,FFF,2014J,TMA,12.5,24.0,26,84.0,Withdrawn,0,0,-2.0
607848,BBB,2013J,TMA,5.0,19.0,17,84.0,Withdrawn,0,0,2.0
607848,BBB,2013J,TMA,18.0,47.0,46,67.0,Withdrawn,0,0,1.0
607848,BBB,2013J,TMA,18.0,96.0,103,59.0,Withdrawn,0,0,-7.0
607848,BBB,2013J,CMA,1.0,54.0,56,100.0,Withdrawn,0,0,-2.0
607848,BBB,2013J,CMA,1.0,96.0,102,100.0,Withdrawn,0,0,-6.0
607866,FFF,2013J,TMA,12.5,19.0,16,70.0,Withdrawn,0,0,3.0
607866,FFF,2013J,TMA,12.5,47.0,46,80.0,Withdrawn,0,0,1.0
607866,FFF,2013J,TMA,25.0,96.0,110,41.0,Withdrawn,0,0,-14.0
607866,FFF,2013J,CMA,0.0,236.0,60,75.0,Withdrawn,0,0,176.0
607866,FFF,2013J,CMA,0.0,236.0,570,62.0,Withdrawn,0,0,-334.0
607866,FFF,2013J,CMA,0.0,236.0,545,71.0,Withdrawn,0,0,-309.0
607900,CCC,2014J,TMA,9.0,32.0,11,92.0,Withdrawn,0,0,21.0
607900,CCC,2014J,TMA,22.0,109.0,51,92.0,Withdrawn,0,0,58.0
607900,CCC,2014J,CMA,2.0,18.0,21,89.0,Withdrawn,0,0,-3.0
607900,CCC,2014J,CMA,7.0,67.0,69,94.0,Withdrawn,0,0,-2.0
607957,GGG,2013J,TMA,0.0,61.0,61,85.0,Withdrawn,0,0,0.0
607957,GGG,2013J,TMA,0.0,124.0,135,75.0,Withdrawn,0,0,-11.0
607957,GGG,2013J,TMA,0.0,173.0,197,78.0,Withdrawn,0,0,-24.0
607957,GGG,2013J,CMA,0.0,229.0,140,80.0,Withdrawn,0,0,89.0
607957,GGG,2013J,CMA,0.0,229.0,182,40.0,Withdrawn,0,0,47.0
607966,CCC,2014B,TMA,9.0,32.0,31,62.0,Withdrawn,0,0,1.0
607966,CCC,2014B,CMA,2.0,18.0,20,70.0,Withdrawn,0,0,-2.0
607966,DDD,2013J,TMA,10.0,25.0,27,79.0,Withdrawn,0,0,-2.0
607966,DDD,2013J,TMA,12.5,53.0,53,83.0,Withdrawn,0,0,0.0
607966,DDD,2013J,TMA,17.5,88.0,95,78.0,Withdrawn,0,0,-7.0
607966,DDD,2013J,TMA,20.0,123.0,122,17.0,Withdrawn,0,0,1.0
608068,BBB,2014J,TMA,0.0,19.0,17,1.0,Withdrawn,0,0,2.0
608068,BBB,2014J,TMA,10.0,54.0,53,71.0,Withdrawn,0,0,1.0
608068,BBB,2014J,TMA,20.0,110.0,110,67.0,Withdrawn,0,0,0.0
608111,FFF,2013J,TMA,12.5,19.0,19,70.0,Withdrawn,0,0,0.0
608111,FFF,2013J,TMA,12.5,47.0,47,72.0,Withdrawn,0,0,0.0
608111,FFF,2013J,CMA,0.0,236.0,208,84.0,Withdrawn,0,0,28.0
608130,CCC,2014B,TMA,9.0,32.0,32,10.0,Withdrawn,0,0,0.0
608130,CCC,2014B,CMA,2.0,18.0,20,20.0,Withdrawn,0,0,-2.0
608130,CCC,2014B,CMA,7.0,67.0,69,26.0,Withdrawn,0,0,-2.0
608206,DDD,2013J,TMA,10.0,25.0,25,54.0,Withdrawn,0,0,0.0
608206,DDD,2013J,TMA,12.5,53.0,53,55.0,Withdrawn,0,0,0.0
608248,FFF,2013J,TMA,12.5,19.0,17,76.0,Withdrawn,0,0,2.0
608423,CCC,2014J,TMA,9.0,32.0,32,80.0,Withdrawn,0,0,0.0
608423,CCC,2014J,TMA,22.0,109.0,109,55.0,Withdrawn,0,0,0.0
608423,CCC,2014J,TMA,22.0,158.0,158,71.0,Withdrawn,0,0,0.0
608423,CCC,2014J,CMA,2.0,18.0,21,78.0,Withdrawn,0,0,-3.0
608423,CCC,2014J,CMA,7.0,67.0,69,45.0,Withdrawn,0,0,-2.0
608423,CCC,2014J,CMA,8.0,144.0,147,74.0,Withdrawn,0,0,-3.0
608459,EEE,2013J,TMA,16.0,33.0,32,77.0,Withdrawn,0,0,1.0
608459,EEE,2013J,TMA,28.0,68.0,67,68.0,Withdrawn,0,0,1.0
608459,EEE,2013J,TMA,28.0,124.0,124,69.0,Withdrawn,0,0,0.0
608497,BBB,2013J,TMA,5.0,19.0,18,90.0,Withdrawn,0,0,1.0
608497,BBB,2013J,TMA,18.0,47.0,48,69.0,Withdrawn,0,0,-1.0
608497,BBB,2013J,CMA,1.0,54.0,56,80.0,Withdrawn,0,0,-2.0
608504,CCC,2014B,TMA,9.0,32.0,32,52.0,Withdrawn,0,0,0.0
608504,CCC,2014B,TMA,22.0,102.0,102,39.0,Withdrawn,0,0,0.0
608504,CCC,2014B,CMA,2.0,18.0,20,70.0,Withdrawn,0,0,-2.0
608504,CCC,2014B,CMA,7.0,67.0,69,48.0,Withdrawn,0,0,-2.0
608504,CCC,2014B,CMA,8.0,137.0,139,31.0,Withdrawn,0,0,-2.0
608577,CCC,2014B,TMA,22.0,102.0,107,78.0,Withdrawn,0,0,-5.0
608577,CCC,2014B,CMA,2.0,18.0,20,80.0,Withdrawn,0,0,-2.0
608577,CCC,2014B,CMA,7.0,67.0,69,91.0,Withdrawn,0,0,-2.0
608577,CCC,2014B,CMA,8.0,137.0,139,71.0,Withdrawn,0,0,-2.0
608638,DDD,2013J,TMA,10.0,25.0,25,90.0,Withdrawn,0,0,0.0
608638,DDD,2013J,TMA,12.5,53.0,63,91.0,Withdrawn,0,0,-10.0
608719,BBB,2013J,TMA,5.0,19.0,15,60.0,Withdrawn,0,0,4.0
608727,FFF,2014B,TMA,12.5,24.0,23,68.0,Withdrawn,0,1,1.0
608727,FFF,2014B,TMA,12.5,52.0,47,48.0,Withdrawn,0,1,5.0
608727,FFF,2014B,CMA,0.0,227.0,12,72.0,Withdrawn,0,1,215.0
608727,FFF,2014B,CMA,0.0,227.0,80,95.0,Withdrawn,0,1,147.0
608772,DDD,2014B,TMA,10.0,25.0,31,50.0,Withdrawn,0,0,-6.0
608772,DDD,2014B,TMA,12.5,53.0,62,52.0,Withdrawn,0,0,-9.0
608864,FFF,2013J,TMA,12.5,19.0,18,100.0,Withdrawn,0,0,1.0
608866,FFF,2013J,TMA,12.5,19.0,15,68.0,Withdrawn,0,0,4.0
608866,FFF,2013J,TMA,12.5,47.0,47,86.0,Withdrawn,0,0,0.0
608866,FFF,2013J,TMA,25.0,96.0,111,82.0,Withdrawn,0,0,-15.0
608866,FFF,2013J,TMA,25.0,131.0,131,70.0,Withdrawn,0,0,0.0
608866,FFF,2013J,CMA,0.0,236.0,24,77.0,Withdrawn,0,0,212.0
608866,FFF,2013J,CMA,0.0,236.0,115,75.0,Withdrawn,0,0,121.0
608942,BBB,2013J,TMA,5.0,19.0,54,48.0,Withdrawn,0,0,-35.0
608942,BBB,2013J,CMA,1.0,54.0,56,100.0,Withdrawn,0,0,-2.0
608943,DDD,2014J,TMA,5.0,20.0,23,55.0,Withdrawn,0,1,-3.0
608943,DDD,2014J,TMA,10.0,62.0,62,53.0,Withdrawn,0,1,0.0
609025,CCC,2014B,TMA,9.0,32.0,31,96.0,Withdrawn,0,0,1.0
609025,CCC,2014B,TMA,22.0,102.0,102,84.0,Withdrawn,0,0,0.0
609089,DDD,2014B,TMA,10.0,25.0,21,49.0,Withdrawn,0,1,4.0
609192,CCC,2014B,CMA,2.0,18.0,20,60.0,Withdrawn,0,0,-2.0
609192,CCC,2014B,CMA,7.0,67.0,69,73.0,Withdrawn,0,0,-2.0
609193,BBB,2013J,TMA,5.0,19.0,17,68.0,Withdrawn,0,0,2.0
609230,BBB,2013J,TMA,5.0,19.0,17,73.0,Withdrawn,0,0,2.0
609347,FFF,2014B,TMA,12.5,24.0,22,76.0,Withdrawn,0,0,2.0
609347,FFF,2014B,TMA,12.5,52.0,51,76.0,Withdrawn,0,0,1.0
609347,FFF,2014B,TMA,25.0,87.0,85,71.0,Withdrawn,0,0,2.0
609354,DDD,2014B,TMA,10.0,25.0,25,83.0,Withdrawn,0,0,0.0
609354,DDD,2014B,TMA,12.5,53.0,53,82.0,Withdrawn,0,0,0.0
609354,DDD,2014B,TMA,17.5,74.0,75,88.0,Withdrawn,0,0,-1.0
609354,DDD,2014B,TMA,20.0,116.0,116,47.0,Withdrawn,0,0,0.0
609383,CCC,2014B,CMA,2.0,18.0,20,60.0,Withdrawn,0,0,-2.0
609396,FFF,2013J,TMA,12.5,19.0,19,100.0,Withdrawn,0,0,0.0
609396,FFF,2013J,TMA,12.5,47.0,47,92.0,Withdrawn,0,0,0.0
609422,BBB,2013J,TMA,5.0,19.0,16,75.0,Withdrawn,0,0,3.0
609422,BBB,2013J,TMA,18.0,47.0,46,72.0,Withdrawn,0,0,1.0
609422,BBB,2013J,CMA,1.0,54.0,56,100.0,Withdrawn,0,0,-2.0
609422,BBB,2014B,TMA,5.0,12.0,-1,75.0,Withdrawn,1,1,13.0
609422,BBB,2014B,TMA,18.0,40.0,-1,72.0,Withdrawn,1,1,41.0
609422,BBB,2014B,TMA,18.0,82.0,95,85.0,Withdrawn,0,1,-13.0
609422,BBB,2014B,CMA,1.0,47.0,-1,100.0,Withdrawn,1,1,48.0
609422,BBB,2014B,CMA,1.0,82.0,84,80.0,Withdrawn,0,1,-2.0
609422,BBB,2014B,CMA,1.0,152.0,154,100.0,Withdrawn,0,1,-2.0
609435,FFF,2013J,TMA,12.5,19.0,22,46.0,Withdrawn,0,0,-3.0
609435,FFF,2013J,CMA,0.0,236.0,27,83.0,Withdrawn,0,0,209.0
609450,CCC,2014B,CMA,2.0,18.0,20,10.0,Withdrawn,0,0,-2.0
609489,CCC,2014B,TMA,9.0,32.0,31,46.0,Withdrawn,0,0,1.0
609489,CCC,2014B,CMA,2.0,18.0,20,10.0,Withdrawn,0,0,-2.0
609527,CCC,2014J,CMA,2.0,18.0,21,56.0,Withdrawn,0,0,-3.0
609583,EEE,2013J,TMA,16.0,33.0,45,80.0,Withdrawn,0,0,-12.0
609605,CCC,2014J,TMA,9.0,32.0,30,72.0,Withdrawn,0,1,2.0
609605,CCC,2014J,TMA,22.0,109.0,109,26.0,Withdrawn,0,1,0.0
609605,CCC,2014J,CMA,2.0,18.0,21,67.0,Withdrawn,0,1,-3.0
609605,CCC,2014J,CMA,7.0,67.0,69,59.0,Withdrawn,0,1,-2.0
609605,CCC,2014J,CMA,8.0,144.0,147,60.0,Withdrawn,0,1,-3.0
609681,DDD,2014B,TMA,10.0,25.0,30,36.0,Withdrawn,0,1,-5.0
609748,EEE,2013J,TMA,16.0,33.0,32,80.0,Withdrawn,0,0,1.0
609797,DDD,2013J,TMA,10.0,25.0,25,43.0,Withdrawn,0,0,0.0
609797,DDD,2013J,TMA,12.5,53.0,53,63.0,Withdrawn,0,0,0.0
609797,DDD,2013J,TMA,17.5,88.0,88,60.0,Withdrawn,0,0,0.0
609797,DDD,2013J,TMA,20.0,123.0,123,12.0,Withdrawn,0,0,0.0
609797,DDD,2013J,TMA,20.0,165.0,179,30.0,Withdrawn,0,0,-14.0
609823,CCC,2014J,TMA,9.0,32.0,32,74.0,Withdrawn,0,0,0.0
609823,CCC,2014J,CMA,2.0,18.0,21,89.0,Withdrawn,0,0,-3.0
609873,BBB,2013J,TMA,5.0,19.0,18,73.0,Withdrawn,0,0,1.0
609873,BBB,2013J,TMA,18.0,47.0,46,41.0,Withdrawn,0,0,1.0
609946,DDD,2014B,TMA,10.0,25.0,24,29.0,Withdrawn,0,0,1.0
610170,DDD,2013J,TMA,10.0,25.0,23,55.0,Withdrawn,0,0,2.0
610170,DDD,2013J,TMA,12.5,53.0,51,84.0,Withdrawn,0,0,2.0
610170,DDD,2014B,TMA,10.0,25.0,-1,55.0,Withdrawn,1,1,26.0
610170,DDD,2014B,TMA,12.5,53.0,-1,84.0,Withdrawn,1,1,54.0
610228,DDD,2014B,TMA,10.0,25.0,25,26.0,Withdrawn,0,0,0.0
610285,CCC,2014J,TMA,9.0,32.0,40,88.0,Withdrawn,0,0,-8.0
610285,CCC,2014J,CMA,2.0,18.0,21,100.0,Withdrawn,0,0,-3.0
610285,CCC,2014J,CMA,7.0,67.0,69,78.0,Withdrawn,0,0,-2.0
610287,CCC,2014B,TMA,9.0,32.0,31,80.0,Withdrawn,0,0,1.0
610287,CCC,2014B,TMA,22.0,102.0,102,72.0,Withdrawn,0,0,0.0
610287,CCC,2014B,TMA,22.0,151.0,150,83.0,Withdrawn,0,0,1.0
610287,CCC,2014B,CMA,2.0,18.0,20,60.0,Withdrawn,0,0,-2.0
610287,CCC,2014B,CMA,7.0,67.0,69,100.0,Withdrawn,0,0,-2.0
610287,CCC,2014B,CMA,8.0,137.0,139,65.0,Withdrawn,0,0,-2.0
610287,EEE,2014B,TMA,16.0,33.0,32,92.0,Withdrawn,0,0,1.0
610287,EEE,2014B,TMA,28.0,68.0,67,87.0,Withdrawn,0,0,1.0
610287,EEE,2014B,TMA,28.0,117.0,116,69.0,Withdrawn,0,0,1.0
610287,EEE,2014B,TMA,28.0,152.0,152,66.0,Withdrawn,0,0,0.0
610292,FFF,2013J,TMA,12.5,19.0,18,96.0,Withdrawn,0,0,1.0
610292,FFF,2013J,TMA,12.5,47.0,45,94.0,Withdrawn,0,0,2.0
610292,FFF,2013J,CMA,0.0,236.0,19,84.0,Withdrawn,0,0,217.0
610292,FFF,2013J,CMA,0.0,236.0,31,91.0,Withdrawn,0,0,205.0
610292,FFF,2013J,CMA,0.0,236.0,67,72.0,Withdrawn,0,0,169.0
610402,DDD,2013J,TMA,10.0,25.0,25,39.0,Withdrawn,0,0,0.0
610402,DDD,2013J,TMA,12.5,53.0,53,45.0,Withdrawn,0,0,0.0
610402,DDD,2013J,TMA,17.5,88.0,88,0.0,Withdrawn,0,0,0.0
610455,FFF,2013J,TMA,12.5,19.0,19,82.0,Withdrawn,0,0,0.0
610455,FFF,2013J,TMA,12.5,47.0,47,94.0,Withdrawn,0,0,0.0
610455,FFF,2013J,TMA,25.0,96.0,96,95.0,Withdrawn,0,0,0.0
610455,FFF,2013J,TMA,25.0,131.0,131,84.0,Withdrawn,0,0,0.0
610455,FFF,2013J,CMA,0.0,236.0,54,100.0,Withdrawn,0,0,182.0
