code_module,region,id_student,studied_credits,final_result
DDD,London Region,628593,60,Pass
DDD,London Region,646006,90,Withdrawn
DDD,London Region,647468,150,Withdrawn
DDD,London Region,2226202,180,Pass
DDD,London Region,2544678,60,Fail
DDD,North Region,92775,60,Fail
DDD,North Region,138709,60,Withdrawn
DDD,North Region,483869,180,Fail
DDD,North Region,518349,60,Pass
DDD,North Region,536999,60,Withdrawn
DDD,North Region,2498388,60,Pass
DDD,North Region,138709,60,Withdrawn
DDD,North Region,281656,210,Withdrawn
DDD,North Region,494728,60,Withdrawn
DDD,North Region,610603,60,Pass
DDD,North Region,536999,60,Withdrawn
DDD,North Region,610228,90,Withdrawn
DDD,North Region,627616,60,Withdrawn
DDD,North Region,46812,180,Withdrawn
DDD,North Region,495493,60,Pass
DDD,North Region,585832,60,Pass
DDD,North Region,651048,60,Fail
DDD,North Region,674879,90,Distinction
DDD,North Region,686766,90,Pass
DDD,North Region,689990,120,Distinction
DDD,North Region,690867,60,Withdrawn
DDD,North Region,693441,120,Pass
DDD,North Region,696501,120,Withdrawn
DDD,North Western Region,89051,120,Pass
DDD,North Western Region,124728,150,Withdrawn
DDD,North Western Region,142998,120,Withdrawn
DDD,North Western Region,444713,90,Withdrawn
DDD,North Western Region,474451,60,Fail
DDD,North Western Region,480207,120,Pass
DDD,North Western Region,491757,210,Withdrawn
DDD,North Western Region,497584,90,Withdrawn
DDD,North Western Region,512404,180,Withdrawn
DDD,North Western Region,514633,120,Fail
DDD,North Western Region,529877,90,Withdrawn
DDD,North Western Region,531377,60,Fail
DDD,North Western Region,537622,60,Pass
DDD,North Western Region,554295,90,Pass
DDD,North Western Region,554691,60,Withdrawn
DDD,North Western Region,557083,180,Withdrawn
DDD,North Western Region,560114,60,Pass
DDD,North Western Region,2195445,60,Pass
DDD,North Western Region,2435965,120,Withdrawn
DDD,North Western Region,2543600,120,Pass
DDD,North Western Region,66047,90,Withdrawn
DDD,North Western Region,142998,120,Withdrawn
DDD,North Western Region,268817,90,Withdrawn
DDD,North Western Region,492842,60,Withdrawn
DDD,North Western Region,554691,60,Pass
DDD,North Western Region,562100,60,Withdrawn
DDD,North Western Region,562287,60,Withdrawn
DDD,North Western Region,562758,180,Withdrawn
DDD,North Western Region,564325,120,Withdrawn
DDD,North Western Region,592284,120,Fail
DDD,North Western Region,594164,120,Withdrawn
DDD,North Western Region,599725,120,Pass
DDD,North Western Region,605105,90,Fail
DDD,North Western Region,1868389,60,Fail
DDD,North Western Region,1963677,60,Pass
DDD,North Western Region,2692186,60,Pass
DDD,North Western Region,124847,210,Withdrawn
DDD,North Western Region,387656,60,Withdrawn
DDD,North Western Region,421877,120,Withdrawn
DDD,North Western Region,474451,60,Fail
DDD,North Western Region,570215,60,Pass
DDD,North Western Region,581909,240,Fail
DDD,North Western Region,616862,60,Withdrawn
DDD,North Western Region,621457,60,Distinction
DDD,North Western Region,629632,90,Withdrawn
DDD,North Western Region,629898,60,Pass
DDD,North Western Region,1804143,60,Withdrawn
DDD,North Western Region,1994454,60,Withdrawn
DDD,North Western Region,2151748,60,Withdrawn
DDD,North Western Region,2588215,120,Withdrawn
DDD,North Western Region,2588543,60,Fail
DDD,North Western Region,124728,60,Withdrawn
DDD,North Western Region,146943,120,Withdrawn
DDD,North Western Region,395535,60,Withdrawn
DDD,North Western Region,493826,120,Withdrawn
DDD,North Western Region,497989,120,Withdrawn
DDD,North Western Region,557083,120,Withdrawn
DDD,North Western Region,562100,60,Withdrawn
DDD,North Western Region,572156,60,Pass
DDD,North Western Region,575272,70,Withdrawn
DDD,North Western Region,594164,270,Withdrawn
DDD,North Western Region,616862,60,Withdrawn
DDD,North Western Region,618825,120,Withdrawn
DDD,North Western Region,627295,120,Pass
DDD,North Western Region,675052,120,Withdrawn
DDD,North Western Region,683487,180,Withdrawn
DDD,North Western Region,686584,120,Pass
DDD,North Western Region,689346,120,Withdrawn
DDD,North Western Region,693047,120,Withdrawn
DDD,North Western Region,1082062,60,Distinction
DDD,North Western Region,1804143,60,Pass
DDD,North Western Region,2588215,60,Fail
DDD,North Western Region,2612069,60,Fail
DDD,Scotland,81351,60,Fail
DDD,Scotland,165733,60,Fail
DDD,Scotland,180958,150,Pass
DDD,Scotland,191195,120,Fail
DDD,Scotland,281271,60,Withdrawn
DDD,Scotland,307158,90,Fail
DDD,Scotland,310865,120,Withdrawn
DDD,Scotland,311117,60,Withdrawn
DDD,Scotland,333856,120,Pass
DDD,Scotland,335264,60,Withdrawn
DDD,Scotland,487267,60,Withdrawn
DDD,Scotland,494919,60,Pass
DDD,Scotland,495786,120,Fail
DDD,Scotland,498320,70,Pass
DDD,Scotland,518097,120,Fail
DDD,Scotland,524261,120,Withdrawn
DDD,Scotland,546293,60,Withdrawn
DDD,Scotland,546339,60,Withdrawn
DDD,Scotland,554484,60,Pass
DDD,Scotland,557237,60,Fail
DDD,Scotland,2526483,60,Fail
DDD,Scotland,2689536,120,Pass
DDD,Scotland,123598,90,Distinction
DDD,Scotland,124006,70,Pass
DDD,Scotland,130837,60,Fail
DDD,Scotland,311117,60,Withdrawn
DDD,Scotland,334255,60,Pass
DDD,Scotland,350164,60,Withdrawn
DDD,Scotland,490297,150,Withdrawn
DDD,Scotland,493879,120,Withdrawn
DDD,Scotland,500521,90,Withdrawn
DDD,Scotland,515520,60,Pass
DDD,Scotland,524261,60,Withdrawn
DDD,Scotland,546293,60,Fail
DDD,Scotland,552537,120,Pass
DDD,Scotland,555791,60,Fail
DDD,Scotland,564454,60,Fail
DDD,Scotland,572231,150,Pass
DDD,Scotland,572754,120,Pass
DDD,Scotland,577196,120,Withdrawn
DDD,Scotland,579717,120,Pass
DDD,Scotland,588824,60,Pass
DDD,Scotland,591852,120,Withdrawn
DDD,Scotland,599169,60,Pass
DDD,Scotland,599837,120,Withdrawn
DDD,Scotland,607485,60,Pass
DDD,Scotland,1509881,60,Fail
DDD,Scotland,1679862,135,Fail
DDD,Scotland,2215898,60,Pass
DDD,Scotland,2434369,240,Distinction
DDD,Scotland,2437065,60,Distinction
DDD,Scotland,2552672,60,Pass
DDD,Scotland,2642498,120,Withdrawn
DDD,Scotland,90537,60,Pass
DDD,Scotland,97939,60,Fail
DDD,Scotland,118578,100,Withdrawn
DDD,Scotland,493879,120,Withdrawn
DDD,Scotland,518265,60,Withdrawn
DDD,Scotland,565851,60,Fail
DDD,Scotland,580912,90,Pass
DDD,Scotland,591852,120,Withdrawn
DDD,Scotland,604704,120,Withdrawn
DDD,Scotland,613876,60,Fail
DDD,Scotland,614804,90,Pass
DDD,Scotland,624789,60,Pass
DDD,Scotland,626114,60,Distinction
DDD,Scotland,629000,60,Fail
DDD,Scotland,1531649,60,Withdrawn
DDD,Scotland,1735653,240,Pass
DDD,Scotland,2188469,75,Fail
DDD,Scotland,2669995,60,Pass
DDD,Scotland,51955,60,Fail
DDD,Scotland,118578,60,Withdrawn
DDD,Scotland,243025,60,Pass
DDD,Scotland,353969,60,Withdrawn
DDD,Scotland,393727,60,Pass
DDD,Scotland,436898,85,Distinction
DDD,Scotland,557237,120,Pass
DDD,Scotland,562619,210,Withdrawn
DDD,Scotland,577196,60,Pass
DDD,Scotland,591852,60,Withdrawn
DDD,Scotland,599837,60,Fail
DDD,Scotland,622384,90,Fail
DDD,Scotland,626179,60,Pass
DDD,Scotland,633414,120,Fail
DDD,Scotland,633574,120,Pass
DDD,Scotland,647565,120,Withdrawn
DDD,Scotland,647879,90,Pass
DDD,Scotland,648172,60,Pass
DDD,Scotland,648597,60,Fail
DDD,Scotland,649214,60,Pass
DDD,Scotland,650515,120,Withdrawn
DDD,Scotland,650993,60,Pass
DDD,Scotland,651728,60,Withdrawn
DDD,Scotland,652531,150,Withdrawn
DDD,Scotland,675945,60,Fail
DDD,Scotland,684663,120,Fail
DDD,Scotland,687411,120,Distinction
DDD,Scotland,1733160,60,Withdrawn
DDD,Scotland,2423655,60,Fail
DDD,Scotland,2681782,120,Withdrawn
DDD,South East Region,260639,120,Fail
DDD,South East Region,446836,60,Fail
DDD,South East Region,541202,60,Withdrawn
DDD,South East Region,545704,60,Pass
DDD,South East Region,548535,60,Pass
DDD,South East Region,550371,60,Fail
DDD,South East Region,2358423,120,Pass
DDD,South East Region,2547402,180,Pass
DDD,South East Region,33681,60,Withdrawn
DDD,South East Region,34087,60,Withdrawn
DDD,South East Region,179718,150,Fail
DDD,South East Region,315388,60,Withdrawn
DDD,South East Region,442530,120,Withdrawn
DDD,South East Region,490164,120,Withdrawn
DDD,South East Region,491688,210,Withdrawn
DDD,South East Region,493147,120,Withdrawn
DDD,South East Region,509610,60,Pass
DDD,South East Region,544587,120,Withdrawn
DDD,South East Region,563819,90,Pass
DDD,South East Region,572143,120,Withdrawn
DDD,South East Region,590828,120,Withdrawn
DDD,South East Region,591593,60,Pass
DDD,South East Region,591891,60,Pass
DDD,South East Region,592950,60,Pass
DDD,South East Region,602404,60,Pass
DDD,South East Region,603325,60,Distinction
DDD,South East Region,137150,60,Withdrawn
DDD,South East Region,231973,60,Withdrawn
DDD,South East Region,484762,120,Pass
DDD,South East Region,490164,120,Fail
DDD,South East Region,498980,120,Fail
DDD,South East Region,513415,60,Withdrawn
DDD,South East Region,544587,120,Fail
DDD,South East Region,556416,60,Distinction
DDD,South East Region,588560,120,Withdrawn
DDD,South East Region,618968,60,Withdrawn
DDD,South East Region,628216,60,Distinction
DDD,South East Region,629773,90,Withdrawn
DDD,South East Region,2635116,60,Withdrawn
DDD,South East Region,2636552,90,Withdrawn
DDD,South East Region,33681,60,Fail
DDD,South East Region,34087,60,Fail
DDD,South East Region,260639,120,Withdrawn
DDD,South East Region,414094,60,Fail
DDD,South East Region,442191,120,Withdrawn
DDD,South East Region,475839,120,Fail
DDD,South East Region,486287,60,Pass
DDD,South East Region,491688,90,Withdrawn
DDD,South East Region,534827,60,Withdrawn
DDD,South East Region,562827,60,Withdrawn
DDD,South East Region,618033,60,Withdrawn
DDD,South East Region,631295,120,Withdrawn
DDD,South East Region,641744,60,Distinction
DDD,South East Region,674437,60,Pass
DDD,South East Region,684095,90,Pass
DDD,South East Region,685069,120,Withdrawn
DDD,South East Region,693468,60,Withdrawn
DDD,South East Region,2636552,60,Fail
DDD,South Region,252489,60,Pass
DDD,South Region,292713,60,Fail
DDD,South Region,390233,60,Pass
DDD,South Region,445573,60,Fail
DDD,South Region,466158,90,Withdrawn
DDD,South Region,477451,60,Pass
DDD,South Region,511569,60,Withdrawn
DDD,South Region,526699,120,Withdrawn
DDD,South Region,536145,90,Withdrawn
DDD,South Region,545245,120,Fail
DDD,South Region,547784,60,Withdrawn
DDD,South Region,549135,60,Pass
DDD,South Region,556362,60,Pass
DDD,South Region,1510198,70,Pass
DDD,South Region,1584449,270,Fail
DDD,South Region,2088765,70,Pass
DDD,South Region,2350300,120,Fail
DDD,South Region,2388623,60,Pass
DDD,South Region,2532322,90,Pass
DDD,South Region,89188,60,Pass
DDD,South Region,230510,60,Fail
DDD,South Region,234827,120,Withdrawn
DDD,South Region,269065,90,Withdrawn
DDD,South Region,339739,60,Fail
DDD,South Region,418397,60,Pass
DDD,South Region,466158,180,Withdrawn
DDD,South Region,496315,60,Fail
DDD,South Region,500785,60,Withdrawn
DDD,South Region,543648,120,Fail
DDD,South Region,547784,120,Fail
DDD,South Region,572880,60,Withdrawn
DDD,South Region,577401,120,Withdrawn
DDD,South Region,577464,60,Pass
DDD,South Region,583580,60,Fail
DDD,South Region,584586,120,Fail
DDD,South Region,584883,120,Withdrawn
DDD,South Region,585326,60,Pass
DDD,South Region,599741,60,Withdrawn
DDD,South Region,601857,150,Pass
DDD,South Region,608062,60,Pass
DDD,South Region,610106,90,Withdrawn
DDD,South Region,2505413,120,Withdrawn
DDD,South Region,2688422,120,Withdrawn
DDD,South Region,152320,60,Withdrawn
DDD,South Region,466158,180,Withdrawn
DDD,South Region,493793,180,Withdrawn
DDD,South Region,551340,120,Withdrawn
DDD,South Region,569706,120,Withdrawn
DDD,South Region,577954,150,Withdrawn
DDD,South Region,581409,120,Withdrawn
DDD,South Region,582479,60,Pass
DDD,South Region,614265,120,Distinction
DDD,South Region,618682,60,Withdrawn
DDD,South Region,622225,60,Fail
DDD,South Region,623834,60,Withdrawn
DDD,South Region,625218,60,Distinction
DDD,South Region,628333,60,Pass
DDD,South Region,628841,120,Withdrawn
DDD,South Region,630195,60,Withdrawn
DDD,South Region,2646737,120,Withdrawn
DDD,South Region,152320,90,Pass
DDD,South Region,428787,60,Withdrawn
DDD,South Region,486244,60,Withdrawn
DDD,South Region,525068,60,Distinction
DDD,South Region,526699,90,Withdrawn
DDD,South Region,572880,60,Fail
DDD,South Region,588058,180,Withdrawn
DDD,South Region,611790,60,Pass
DDD,South Region,618531,120,Withdrawn
DDD,South Region,653051,180,Fail
DDD,South Region,657071,60,Fail
DDD,South Region,676010,120,Withdrawn
DDD,South Region,692753,60,Withdrawn
DDD,South Region,694705,180,Withdrawn
DDD,South Region,696826,120,Fail
DDD,South Region,1871306,60,Withdrawn
DDD,South Region,2098108,120,Fail
DDD,South Region,2345307,60,Withdrawn
DDD,South Region,2369962,60,Withdrawn
DDD,South Region,2646737,150,Fail
DDD,South West Region,117435,90,Withdrawn
DDD,South West Region,183714,60,Pass
DDD,South West Region,420388,60,Pass
DDD,South West Region,474133,240,Fail
DDD,South West Region,475604,60,Withdrawn
DDD,South West Region,492371,60,Pass
DDD,South West Region,499246,180,Pass
DDD,South West Region,515046,60,Pass
DDD,South West Region,522739,180,Withdrawn
DDD,South West Region,545201,60,Withdrawn
DDD,South West Region,558415,60,Pass
DDD,South West Region,558440,60,Pass
DDD,South West Region,2536214,120,Fail
DDD,South West Region,2624720,60,Fail
DDD,South West Region,2666577,60,Pass
DDD,South West Region,2686609,180,Withdrawn
DDD,South West Region,261495,90,Withdrawn
DDD,South West Region,386912,90,Withdrawn
DDD,South West Region,439568,90,Distinction
DDD,South West Region,446448,60,Withdrawn
DDD,South West Region,469553,180,Pass
DDD,South West Region,496185,60,Fail
DDD,South West Region,499392,60,Fail
DDD,South West Region,542180,240,Pass
DDD,South West Region,552898,240,Pass
DDD,South West Region,555316,120,Fail
DDD,South West Region,563675,60,Pass
DDD,South West Region,572060,60,Pass
DDD,South West Region,574181,60,Withdrawn
DDD,South West Region,583221,120,Withdrawn
DDD,South West Region,584591,120,Withdrawn
DDD,South West Region,585695,90,Pass
DDD,South West Region,588815,120,Withdrawn
DDD,South West Region,589212,120,Withdrawn
DDD,South West Region,603302,120,Withdrawn
DDD,South West Region,605941,90,Pass
DDD,South West Region,607427,150,Withdrawn
DDD,South West Region,608943,120,Withdrawn
DDD,South West Region,609797,60,Withdrawn
DDD,South West Region,2355555,60,Fail
DDD,South West Region,2366701,190,Withdrawn
DDD,South West Region,117435,60,Fail
DDD,South West Region,154697,80,Withdrawn
DDD,South West Region,201151,60,Distinction
DDD,South West Region,267118,90,Withdrawn
DDD,South West Region,384372,60,Fail
DDD,South West Region,430282,60,Withdrawn
DDD,South West Region,466714,120,Withdrawn
DDD,South West Region,470555,60,Withdrawn
DDD,South West Region,590410,120,Withdrawn
DDD,South West Region,603302,120,Distinction
DDD,South West Region,618649,90,Pass
DDD,South West Region,620974,90,Withdrawn
DDD,South West Region,627581,60,Fail
DDD,South West Region,628386,60,Pass
DDD,South West Region,2357168,120,Withdrawn
DDD,South West Region,2366701,180,Withdrawn
DDD,South West Region,2659530,70,Distinction
DDD,South West Region,58731,110,Pass
DDD,South West Region,125830,120,Withdrawn
DDD,South West Region,241769,60,Withdrawn
DDD,South West Region,267118,90,Fail
DDD,South West Region,323025,120,Withdrawn
DDD,South West Region,339853,120,Fail
DDD,South West Region,384499,60,Pass
DDD,South West Region,444180,60,Pass
DDD,South West Region,447644,90,Pass
DDD,South West Region,466714,60,Withdrawn
DDD,South West Region,470555,90,Fail
DDD,South West Region,567281,90,Withdrawn
DDD,South West Region,584591,150,Withdrawn
DDD,South West Region,608943,60,Withdrawn
DDD,South West Region,630380,60,Pass
DDD,South West Region,640773,150,Fail
DDD,South West Region,644964,120,Distinction
DDD,South West Region,646077,120,Withdrawn
DDD,South West Region,646589,120,Fail
DDD,South West Region,647947,210,Withdrawn
DDD,South West Region,649041,120,Fail
DDD,South West Region,649090,120,Pass
DDD,South West Region,649780,90,Pass
DDD,South West Region,651061,120,Fail
DDD,South West Region,653914,60,Fail
DDD,South West Region,654807,90,Distinction
DDD,South West Region,680996,120,Pass
DDD,South West Region,689198,120,Withdrawn
DDD,South West Region,1442215,60,Withdrawn
DDD,South West Region,1526210,60,Fail
DDD,South West Region,2337919,135,Withdrawn
DDD,South West Region,2572145,60,Fail
DDD,South West Region,2650337,120,Pass
DDD,Wales,121000,270,Fail
DDD,Wales,168243,180,Withdrawn
DDD,Wales,470637,150,Withdrawn
DDD,Wales,556337,60,Pass
DDD,Wales,2375627,60,Withdrawn
DDD,Wales,361889,120,Withdrawn
DDD,Wales,366535,120,Withdrawn
DDD,Wales,443540,120,Withdrawn
DDD,Wales,491926,60,Pass
DDD,Wales,498793,240,Withdrawn
DDD,Wales,512525,90,Withdrawn
DDD,Wales,561272,120,Fail
DDD,Wales,574730,60,Fail
DDD,Wales,604655,90,Withdrawn
DDD,Wales,2375627,60,Pass
DDD,Wales,498793,240,Withdrawn
DDD,Wales,587403,210,Withdrawn
DDD,Wales,608772,150,Withdrawn
DDD,Wales,627071,60,Withdrawn
DDD,Wales,2001102,120,Withdrawn
DDD,Wales,153170,120,Pass
DDD,Wales,385019,60,Fail
DDD,Wales,537463,150,Withdrawn
DDD,Wales,586957,120,Withdrawn
DDD,Wales,638384,60,Pass
DDD,Wales,642764,90,Withdrawn
DDD,Wales,652292,120,Withdrawn
DDD,Wales,1438584,60,Withdrawn
DDD,West Midlands Region,90836,180,Fail
DDD,West Midlands Region,297582,60,Withdrawn
DDD,West Midlands Region,382339,120,Fail
DDD,West Midlands Region,433151,120,Pass
DDD,West Midlands Region,520092,120,Withdrawn
DDD,West Midlands Region,532855,60,Pass
DDD,West Midlands Region,543749,60,Fail
DDD,West Midlands Region,546862,60,Pass
DDD,West Midlands Region,185024,180,Withdrawn
DDD,West Midlands Region,238983,90,Pass
DDD,West Midlands Region,370294,70,Fail
DDD,West Midlands Region,399453,60,Pass
DDD,West Midlands Region,549601,60,Withdrawn
DDD,West Midlands Region,557320,60,Withdrawn
DDD,West Midlands Region,559547,60,Withdrawn
DDD,West Midlands Region,568196,60,Pass
DDD,West Midlands Region,577638,90,Withdrawn
DDD,West Midlands Region,585525,120,Withdrawn
DDD,West Midlands Region,589531,120,Pass
DDD,West Midlands Region,596542,60,Fail
DDD,West Midlands Region,597770,130,Pass
DDD,West Midlands Region,598123,120,Withdrawn
DDD,West Midlands Region,606513,60,Withdrawn
DDD,West Midlands Region,2409396,90,Withdrawn
DDD,West Midlands Region,2452902,120,Withdrawn
DDD,West Midlands Region,2561282,60,Fail
DDD,West Midlands Region,2579683,60,Withdrawn
DDD,West Midlands Region,260565,60,Pass
DDD,West Midlands Region,328123,60,Fail
DDD,West Midlands Region,442393,60,Fail
DDD,West Midlands Region,523857,120,Pass
DDD,West Midlands Region,602533,60,Distinction
DDD,West Midlands Region,2452902,120,Pass
DDD,West Midlands Region,2611371,150,Pass
DDD,West Midlands Region,36385,120,Withdrawn
DDD,West Midlands Region,185024,60,Withdrawn
DDD,West Midlands Region,240236,60,Fail
DDD,West Midlands Region,301036,60,Withdrawn
DDD,West Midlands Region,306754,120,Withdrawn
DDD,West Midlands Region,307116,100,Withdrawn
DDD,West Midlands Region,371949,60,Fail
DDD,West Midlands Region,416276,120,Withdrawn
DDD,West Midlands Region,528175,120,Withdrawn
DDD,West Midlands Region,554215,120,Withdrawn
DDD,West Midlands Region,577638,90,Pass
DDD,West Midlands Region,598123,240,Withdrawn
DDD,West Midlands Region,629309,60,Pass
DDD,West Midlands Region,638243,120,Withdrawn
DDD,West Midlands Region,647937,120,Pass
DDD,West Midlands Region,674419,240,Withdrawn
DDD,West Midlands Region,677449,60,Withdrawn
DDD,West Midlands Region,681241,120,Pass
DDD,West Midlands Region,688171,120,Withdrawn
DDD,West Midlands Region,695643,150,Withdrawn
DDD,Yorkshire Region,500006,210,Pass
DDD,Yorkshire Region,543756,60,Pass
DDD,Yorkshire Region,557247,60,Withdrawn
DDD,Yorkshire Region,266558,90,Pass
DDD,Yorkshire Region,315517,180,Withdrawn
DDD,Yorkshire Region,511890,120,Withdrawn
DDD,Yorkshire Region,557247,60,Withdrawn
DDD,Yorkshire Region,602312,120,Withdrawn
DDD,Yorkshire Region,606908,60,Pass
DDD,Yorkshire Region,2256318,120,Withdrawn
DDD,Yorkshire Region,287499,60,Withdrawn
DDD,Yorkshire Region,315517,180,Withdrawn
DDD,Yorkshire Region,395164,150,Withdrawn
DDD,Yorkshire Region,505815,90,Pass
DDD,Yorkshire Region,508446,60,Withdrawn
DDD,Yorkshire Region,511890,120,Withdrawn
DDD,Yorkshire Region,571008,60,Withdrawn
DDD,Yorkshire Region,610326,60,Pass
DDD,Yorkshire Region,619964,60,Withdrawn
DDD,Yorkshire Region,309350,120,Withdrawn
DDD,Yorkshire Region,537577,60,Pass
DDD,Yorkshire Region,633475,60,Fail
DDD,Yorkshire Region,645906,240,Withdrawn
DDD,Yorkshire Region,649963,210,Withdrawn
DDD,Yorkshire Region,650010,60,Distinction
DDD,Yorkshire Region,697948,150,Fail
EEE,East Anglian Region,113824,120,Fail
EEE,East Anglian Region,125619,60,Withdrawn
EEE,East Anglian Region,417724,30,Distinction
EEE,East Anglian Region,526051,90,Withdrawn
EEE,East Anglian Region,556521,60,Pass
EEE,East Anglian Region,559617,90,Pass
EEE,East Anglian Region,564714,30,Pass
EEE,East Anglian Region,567752,60,Pass
EEE,East Anglian Region,598973,60,Distinction
EEE,East Anglian Region,371113,60,Withdrawn
EEE,East Anglian Region,444349,30,Fail
EEE,East Anglian Region,526051,90,Distinction
EEE,East Anglian Region,589828,150,Pass
EEE,East Anglian Region,618583,90,Pass
EEE,East Anglian Region,621619,60,Withdrawn
EEE,East Anglian Region,605541,60,Fail
EEE,East Anglian Region,650666,60,Distinction
EEE,East Anglian Region,655484,90,Withdrawn
EEE,East Anglian Region,675391,60,Withdrawn
EEE,East Anglian Region,677947,60,Fail
EEE,East Anglian Region,1483814,240,Distinction
EEE,East Anglian Region,2372573,60,Withdrawn
EEE,East Midlands Region,549681,30,Pass
EEE,East Midlands Region,560502,30,Fail
EEE,East Midlands Region,586473,60,Fail
EEE,East Midlands Region,599547,120,Withdrawn
EEE,East Midlands Region,69239,90,Withdrawn
EEE,East Midlands Region,594131,60,Pass
EEE,East Midlands Region,610684,30,Pass
EEE,East Midlands Region,622812,30,Distinction
EEE,East Midlands Region,299707,150,Pass
EEE,East Midlands Region,633824,60,Distinction
EEE,East Midlands Region,650578,60,Withdrawn
EEE,Ireland,582768,90,Fail
EEE,Ireland,620716,30,Distinction
EEE,Ireland,644794,60,Pass
EEE,London Region,597573,60,Pass
EEE,London Region,2326597,90,Pass
EEE,London Region,144745,30,Pass
EEE,London Region,525332,60,Fail
EEE,London Region,529304,90,Pass
EEE,London Region,626768,30,Pass
EEE,London Region,418035,30,Pass
EEE,London Region,425858,60,Fail
EEE,London Region,441895,30,Pass
EEE,London Region,641881,60,Fail
EEE,London Region,643434,60,Pass
EEE,North Region,281656,210,Fail
EEE,North Region,555228,60,Pass
EEE,North Region,608744,30,Pass
EEE,North Region,574580,150,Fail
EEE,North Region,631888,30,Withdrawn
EEE,North Region,654031,60,Pass
EEE,North Region,2229389,90,Pass
EEE,North Western Region,531097,30,Fail
EEE,North Western Region,539695,60,Fail
EEE,North Western Region,554999,120,Withdrawn
EEE,North Western Region,602944,60,Fail
EEE,North Western Region,2435050,90,Withdrawn
EEE,North Western Region,2564333,60,Pass
EEE,North Western Region,620215,60,Pass
EEE,North Western Region,629906,60,Fail
EEE,North Western Region,1664171,90,Withdrawn
EEE,North Western Region,316454,120,Withdrawn
EEE,North Western Region,445049,30,Pass
EEE,North Western Region,554999,60,Withdrawn
EEE,North Western Region,682554,30,Withdrawn
EEE,North Western Region,1664171,45,Fail
EEE,Scotland,446324,60,Pass
EEE,Scotland,465845,30,Withdrawn
EEE,Scotland,479753,60,Pass
EEE,Scotland,485582,30,Pass
EEE,Scotland,502479,60,Withdrawn
EEE,Scotland,556450,90,Fail
EEE,Scotland,576405,60,Pass
EEE,Scotland,580689,90,Withdrawn
EEE,Scotland,584443,90,Distinction
EEE,Scotland,587226,30,Fail
EEE,Scotland,592051,120,Pass
EEE,Scotland,611565,30,Withdrawn
EEE,Scotland,1622944,30,Fail
EEE,Scotland,1915408,30,Pass
EEE,Scotland,2056643,60,Pass
EEE,Scotland,272103,90,Fail
EEE,Scotland,404239,60,Fail
EEE,Scotland,426616,60,Pass
EEE,Scotland,575473,60,Pass
EEE,Scotland,600801,75,Pass
EEE,Scotland,628718,90,Pass
EEE,Scotland,356735,30,Pass
EEE,Scotland,425053,60,Fail
EEE,Scotland,521350,30,Fail
EEE,Scotland,529287,90,Withdrawn
EEE,Scotland,542167,60,Withdrawn
EEE,Scotland,556450,60,Fail
EEE,Scotland,570954,60,Withdrawn
EEE,Scotland,580689,60,Fail
EEE,Scotland,600267,90,Withdrawn
EEE,Scotland,636996,90,Pass
EEE,Scotland,641817,60,Withdrawn
EEE,Scotland,646520,60,Pass
EEE,Scotland,677711,30,Fail
EEE,Scotland,681001,60,Distinction
EEE,Scotland,685750,180,Withdrawn
EEE,Scotland,688974,30,Fail
EEE,Scotland,691978,30,Withdrawn
EEE,Scotland,698024,120,Fail
EEE,Scotland,698717,30,Fail
EEE,Scotland,2622627,180,Pass
EEE,South East Region,374192,30,Distinction
EEE,South East Region,594199,90,Pass
EEE,South East Region,289397,60,Pass
EEE,South East Region,359460,90,Withdrawn
EEE,South Region,160536,180,Pass
EEE,South Region,286262,30,Withdrawn
EEE,South Region,400208,30,Withdrawn
EEE,South Region,406549,60,Pass
EEE,South Region,554132,60,Fail
EEE,South Region,569706,120,Pass
EEE,South Region,597376,120,Pass
EEE,South Region,608967,60,Fail
EEE,South Region,544295,60,Fail
EEE,South Region,622368,60,Pass
EEE,South Region,631334,60,Distinction
EEE,South Region,1780737,60,Fail
EEE,South Region,286262,120,Pass
EEE,South Region,565952,60,Pass
EEE,South Region,588058,180,Withdrawn
EEE,South Region,623002,60,Fail
EEE,South Region,623889,30,Pass
EEE,South Region,645481,60,Withdrawn
EEE,South Region,651635,60,Pass
EEE,South Region,677507,90,Withdrawn
EEE,South Region,2072671,60,Fail
EEE,South Region,2538792,60,Pass
EEE,South West Region,359590,30,Withdrawn
EEE,South West Region,438283,60,Fail
EEE,South West Region,486545,60,Pass
EEE,South West Region,507844,30,Pass
EEE,South West Region,562315,60,Withdrawn
EEE,South West Region,594193,60,Fail
EEE,South West Region,620713,120,Withdrawn
EEE,South West Region,632977,30,Pass
EEE,South West Region,647405,60,Withdrawn
EEE,South West Region,648902,60,Pass
EEE,South West Region,685487,60,Distinction
EEE,Wales,401011,30,Pass
EEE,Wales,572515,60,Distinction
EEE,Wales,490587,120,Fail
EEE,Wales,641716,90,Withdrawn
EEE,Wales,674430,60,Pass
EEE,West Midlands Region,171107,270,Withdrawn
EEE,West Midlands Region,189629,30,Pass
EEE,West Midlands Region,572186,60,Withdrawn
EEE,West Midlands Region,579130,30,Pass
EEE,West Midlands Region,2619025,90,Distinction
EEE,West Midlands Region,593941,60,Withdrawn
EEE,West Midlands Region,623562,60,Pass
EEE,West Midlands Region,625975,60,Fail
EEE,West Midlands Region,269220,60,Pass
EEE,West Midlands Region,560881,90,Fail
EEE,West Midlands Region,572599,60,Pass
EEE,West Midlands Region,640443,120,Withdrawn
