code_module,region,id_student,studied_credits,final_result
DDD,South West Region,169894,60,Pass
DDD,South West Region,204410,120,Pass
DDD,South West Region,241769,60,Withdrawn
DDD,South West Region,267118,90,Fail
DDD,South West Region,309258,180,Withdrawn
DDD,South West Region,323025,120,Withdrawn
DDD,South West Region,339853,120,Fail
DDD,South West Region,370184,60,Pass
DDD,South West Region,373280,120,Fail
DDD,South West Region,384295,90,Fail
DDD,South West Region,384499,60,Pass
DDD,South West Region,385563,120,Pass
DDD,South West Region,389076,120,Withdrawn
DDD,South West Region,407487,120,Fail
DDD,South West Region,420560,120,Pass
DDD,South West Region,421242,60,Withdrawn
DDD,South West Region,422343,90,Distinction
DDD,South West Region,435536,60,Withdrawn
DDD,South West Region,444180,60,Pass
DDD,South West Region,445351,60,Fail
DDD,South West Region,446097,120,Pass
DDD,South West Region,447644,90,Pass
DDD,South West Region,464968,60,Pass
DDD,South West Region,465564,60,Pass
DDD,South West Region,466714,60,Withdrawn
DDD,South West Region,469624,60,Fail
DDD,South West Region,470555,90,Fail
DDD,South West Region,478517,120,Fail
DDD,South West Region,483343,240,Withdrawn
DDD,South West Region,490629,60,Pass
DDD,South West Region,495615,60,Pass
DDD,South West Region,502557,60,Withdrawn
DDD,South West Region,524427,120,Pass
DDD,South West Region,547464,120,Withdrawn
DDD,South West Region,552114,120,Fail
DDD,South West Region,559447,60,Pass
DDD,South West Region,560301,60,Pass
DDD,South West Region,567281,90,Withdrawn
DDD,South West Region,569737,60,Pass
DDD,South West Region,577937,60,Pass
DDD,South West Region,578857,60,Pass
DDD,South West Region,584591,150,Withdrawn
DDD,South West Region,585153,120,Pass
DDD,South West Region,585773,60,Pass
DDD,South West Region,590562,60,Pass
DDD,South West Region,590616,60,Fail
DDD,South West Region,597814,270,Withdrawn
DDD,South West Region,599742,60,Withdrawn
DDD,South West Region,603726,60,Withdrawn
DDD,South West Region,604632,180,Withdrawn
DDD,South West Region,606837,60,Fail
DDD,South West Region,607975,60,Pass
DDD,South West Region,608842,60,Pass
DDD,South West Region,608943,60,Withdrawn
DDD,South West Region,617249,120,Withdrawn
DDD,South West Region,622597,60,Withdrawn
DDD,South West Region,623190,150,Pass
DDD,South West Region,623225,60,Pass
DDD,South West Region,627416,120,Withdrawn
DDD,South West Region,628259,120,Fail
DDD,South West Region,630380,60,Pass
DDD,South West Region,631603,90,Pass
DDD,South West Region,634489,90,Withdrawn
DDD,South West Region,637075,60,Withdrawn
DDD,South West Region,637347,60,Fail
DDD,South West Region,640773,150,Fail
DDD,South West Region,641613,60,Withdrawn
DDD,South West Region,643280,60,Pass
DDD,South West Region,643758,120,Pass
DDD,South West Region,644310,60,Withdrawn
DDD,South West Region,644881,120,Withdrawn
DDD,South West Region,644964,120,Distinction
DDD,South West Region,645425,120,Pass
DDD,South West Region,645792,110,Distinction
DDD,South West Region,646077,120,Withdrawn
DDD,South West Region,646589,120,Fail
DDD,South West Region,646700,120,Withdrawn
DDD,South West Region,647227,60,Fail
DDD,South West Region,647305,60,Fail
DDD,South West Region,647464,120,Pass
DDD,South West Region,647947,210,Withdrawn
DDD,South West Region,648269,60,Pass
DDD,South West Region,649041,120,Fail
DDD,South West Region,649090,120,Pass
DDD,South West Region,649614,120,Distinction
DDD,South West Region,649780,90,Pass
DDD,South West Region,650850,180,Fail
DDD,South West Region,650946,60,Pass
DDD,South West Region,651061,120,Fail
DDD,South West Region,651267,120,Fail
DDD,South West Region,651481,180,Withdrawn
DDD,South West Region,651942,60,Pass
DDD,South West Region,652881,60,Fail
DDD,South West Region,653452,120,Pass
DDD,South West Region,653914,60,Fail
DDD,South West Region,653977,90,Withdrawn
DDD,South West Region,654807,90,Distinction
DDD,South West Region,657161,120,Withdrawn
DDD,South West Region,674277,120,Withdrawn
DDD,South West Region,676642,60,Withdrawn
DDD,South West Region,676809,60,Fail
DDD,South West Region,676865,120,Distinction
DDD,South West Region,677374,60,Withdrawn
DDD,South West Region,678058,60,Fail
DDD,South West Region,678262,120,Withdrawn
DDD,South West Region,678382,120,Withdrawn
DDD,South West Region,678737,120,Withdrawn
DDD,South West Region,678941,120,Distinction
DDD,South West Region,679388,120,Withdrawn
DDD,South West Region,680612,60,Withdrawn
DDD,South West Region,680728,60,Fail
DDD,South West Region,680996,120,Pass
DDD,South West Region,681125,60,Withdrawn
DDD,South West Region,681211,60,Pass
DDD,South West Region,681528,120,Fail
DDD,South West Region,682684,60,Pass
DDD,South West Region,684305,90,Fail
DDD,South West Region,684632,60,Distinction
DDD,South West Region,685661,60,Withdrawn
DDD,South West Region,686003,210,Withdrawn
DDD,South West Region,687781,60,Pass
DDD,South West Region,688665,60,Fail
DDD,South West Region,688722,60,Pass
DDD,South West Region,689038,120,Fail
DDD,South West Region,689198,120,Withdrawn
DDD,South West Region,690733,120,Distinction
DDD,South West Region,691212,90,Fail
DDD,South West Region,694384,60,Pass
DDD,South West Region,694753,120,Withdrawn
DDD,South West Region,695270,120,Pass
DDD,South West Region,696546,60,Withdrawn
DDD,South West Region,696937,60,Fail
DDD,South West Region,1078701,90,Pass
DDD,South West Region,1209065,60,Withdrawn
DDD,South West Region,1442215,60,Withdrawn
DDD,South West Region,1526210,60,Fail
DDD,South West Region,1684787,90,Pass
DDD,South West Region,1757548,60,Pass
DDD,South West Region,1935774,60,Fail
DDD,South West Region,2075945,90,Pass
DDD,South West Region,2111313,60,Pass
DDD,South West Region,2278095,60,Pass
DDD,South West Region,2285527,120,Pass
DDD,South West Region,2337919,135,Withdrawn
DDD,South West Region,2482085,60,Withdrawn
DDD,South West Region,2499525,60,Pass
DDD,South West Region,2507993,60,Pass
DDD,South West Region,2572145,60,Fail
DDD,South West Region,2595526,150,Withdrawn
DDD,South West Region,2639205,120,Withdrawn
DDD,South West Region,2650337,120,Pass
DDD,South West Region,2689863,120,Pass
DDD,Wales,52014,120,Fail
DDD,Wales,86047,60,Pass
DDD,Wales,121000,270,Fail
DDD,Wales,137603,60,Pass
DDD,Wales,168243,180,Withdrawn
DDD,Wales,196902,60,Withdrawn
DDD,Wales,199782,60,Fail
DDD,Wales,246652,120,Pass
DDD,Wales,248994,60,Pass
DDD,Wales,266762,120,Fail
DDD,Wales,284326,150,Fail
DDD,Wales,287432,90,Pass
DDD,Wales,331351,90,Fail
DDD,Wales,335020,60,Pass
DDD,Wales,343427,60,Withdrawn
DDD,Wales,361282,60,Withdrawn
DDD,Wales,368749,60,Fail
DDD,Wales,371184,60,Withdrawn
DDD,Wales,373369,60,Distinction
DDD,Wales,394028,120,Fail
DDD,Wales,402489,180,Withdrawn
DDD,Wales,405784,120,Withdrawn
DDD,Wales,412063,60,Fail
DDD,Wales,423061,120,Fail
DDD,Wales,424987,120,Pass
DDD,Wales,425136,60,Fail
DDD,Wales,442545,60,Pass
DDD,Wales,443215,60,Pass
DDD,Wales,466990,60,Fail
DDD,Wales,467822,190,Pass
DDD,Wales,470637,150,Withdrawn
DDD,Wales,479607,120,Withdrawn
DDD,Wales,496542,60,Withdrawn
DDD,Wales,506767,60,Fail
DDD,Wales,517646,180,Pass
DDD,Wales,520751,60,Withdrawn
DDD,Wales,523392,60,Fail
DDD,Wales,524369,70,Pass
DDD,Wales,525128,90,Fail
DDD,Wales,525762,60,Withdrawn
DDD,Wales,526392,120,Fail
DDD,Wales,526426,60,Withdrawn
DDD,Wales,528034,60,Fail
DDD,Wales,528271,75,Withdrawn
DDD,Wales,528642,130,Withdrawn
DDD,Wales,529863,60,Pass
DDD,Wales,531787,60,Fail
DDD,Wales,536032,60,Pass
DDD,Wales,537658,60,Pass
DDD,Wales,539622,60,Pass
DDD,Wales,540592,60,Fail
DDD,Wales,544839,60,Distinction
DDD,Wales,548959,60,Fail
DDD,Wales,549038,60,Pass
DDD,Wales,549354,120,Fail
DDD,Wales,549684,60,Pass
DDD,Wales,550348,60,Fail
DDD,Wales,554193,60,Fail
DDD,Wales,554587,60,Withdrawn
DDD,Wales,555428,60,Fail
DDD,Wales,556165,60,Fail
DDD,Wales,556337,60,Pass
DDD,Wales,556360,60,Withdrawn
DDD,Wales,1044992,60,Pass
DDD,Wales,1638119,60,Fail
DDD,Wales,1976350,90,Pass
DDD,Wales,2191819,90,Withdrawn
DDD,Wales,2375627,60,Withdrawn
DDD,Wales,2465876,60,Pass
DDD,Wales,2614272,60,Withdrawn
DDD,Wales,2629511,120,Withdrawn
DDD,Wales,2632491,60,Fail
DDD,Wales,2692101,90,Withdrawn
DDD,Wales,40184,60,Distinction
DDD,Wales,57818,60,Pass
DDD,Wales,74502,120,Pass
DDD,Wales,89727,70,Fail
DDD,Wales,92312,60,Fail
DDD,Wales,103800,90,Pass
DDD,Wales,126394,120,Pass
DDD,Wales,177354,90,Pass
DDD,Wales,198953,180,Withdrawn
DDD,Wales,236150,120,Withdrawn
DDD,Wales,245946,90,Pass
DDD,Wales,275232,60,Pass
DDD,Wales,276857,60,Pass
DDD,Wales,277412,120,Fail
DDD,Wales,287783,90,Distinction
DDD,Wales,341854,60,Fail
DDD,Wales,361282,60,Fail
DDD,Wales,361889,120,Withdrawn
DDD,Wales,365939,90,Fail
DDD,Wales,366535,120,Withdrawn
DDD,Wales,382879,120,Fail
DDD,Wales,385218,120,Fail
DDD,Wales,390029,120,Pass
DDD,Wales,396028,60,Fail
DDD,Wales,396292,60,Pass
DDD,Wales,398529,120,Withdrawn
DDD,Wales,399203,120,Withdrawn
DDD,Wales,405784,110,Withdrawn
DDD,Wales,428321,60,Fail
DDD,Wales,432624,60,Withdrawn
DDD,Wales,440003,60,Pass
DDD,Wales,443540,120,Withdrawn
DDD,Wales,465629,60,Fail
DDD,Wales,481667,120,Pass
DDD,Wales,485734,60,Fail
DDD,Wales,490530,60,Withdrawn
DDD,Wales,491926,60,Pass
DDD,Wales,492552,120,Withdrawn
DDD,Wales,495762,60,Withdrawn
DDD,Wales,498793,240,Withdrawn
DDD,Wales,499469,120,Fail
DDD,Wales,504596,60,Fail
DDD,Wales,505856,60,Pass
DDD,Wales,508246,60,Fail
DDD,Wales,512525,90,Withdrawn
DDD,Wales,513204,60,Withdrawn
DDD,Wales,517416,60,Pass
DDD,Wales,523047,60,Fail
DDD,Wales,523248,60,Pass
DDD,Wales,544499,180,Withdrawn
DDD,Wales,545991,90,Fail
DDD,Wales,547378,120,Withdrawn
DDD,Wales,556821,220,Withdrawn
DDD,Wales,560486,120,Pass
DDD,Wales,560493,120,Pass
DDD,Wales,561272,120,Fail
DDD,Wales,566704,90,Withdrawn
DDD,Wales,567970,60,Fail
DDD,Wales,568963,120,Pass
DDD,Wales,569279,60,Fail
DDD,Wales,571055,120,Fail
DDD,Wales,571131,60,Pass
DDD,Wales,572280,60,Pass
DDD,Wales,574035,60,Pass
DDD,Wales,574730,60,Fail
DDD,Wales,578117,60,Fail
DDD,Wales,579367,60,Pass
DDD,Wales,581065,120,Withdrawn
DDD,Wales,581818,90,Withdrawn
DDD,Wales,583147,120,Withdrawn
DDD,Wales,583293,60,Pass
DDD,Wales,584495,60,Pass
DDD,Wales,585134,60,Pass
DDD,Wales,585998,60,Withdrawn
DDD,Wales,588707,150,Distinction
DDD,Wales,589557,120,Pass
DDD,Wales,590541,120,Withdrawn
DDD,Wales,592189,60,Pass
DDD,Wales,592625,60,Distinction
DDD,Wales,593475,150,Withdrawn
DDD,Wales,594086,120,Fail
DDD,Wales,594963,60,Pass
DDD,Wales,595601,60,Fail
DDD,Wales,595940,120,Fail
DDD,Wales,596629,60,Fail
DDD,Wales,597755,60,Pass
DDD,Wales,599585,60,Pass
DDD,Wales,602356,60,Pass
DDD,Wales,603469,180,Fail
DDD,Wales,604574,60,Withdrawn
DDD,Wales,604655,90,Withdrawn
DDD,Wales,608983,90,Pass
DDD,Wales,610402,60,Withdrawn
DDD,Wales,610817,60,Withdrawn
DDD,Wales,610830,60,Withdrawn
DDD,Wales,610838,60,Withdrawn
DDD,Wales,611271,60,Fail
DDD,Wales,1485105,60,Fail
DDD,Wales,1592048,120,Withdrawn
DDD,Wales,1903477,90,Pass
DDD,Wales,1982833,60,Fail
DDD,Wales,2149701,240,Withdrawn
DDD,Wales,2175266,60,Withdrawn
DDD,Wales,2221869,150,Withdrawn
DDD,Wales,2296163,120,Pass
DDD,Wales,2375627,60,Pass
DDD,Wales,2411981,270,Withdrawn
DDD,Wales,2501578,60,Withdrawn
DDD,Wales,2542803,60,Withdrawn
DDD,Wales,2546976,60,Withdrawn
DDD,Wales,2615169,60,Withdrawn
DDD,Wales,53632,60,Withdrawn
DDD,Wales,61911,180,Fail
DDD,Wales,84576,150,Distinction
DDD,Wales,89904,60,Pass
DDD,Wales,327449,90,Fail
DDD,Wales,356297,60,Pass
DDD,Wales,379330,60,Withdrawn
DDD,Wales,386140,60,Withdrawn
DDD,Wales,398529,120,Fail
DDD,Wales,399203,120,Withdrawn
DDD,Wales,400599,90,Withdrawn
DDD,Wales,409284,90,Withdrawn
DDD,Wales,431136,60,Withdrawn
DDD,Wales,440798,150,Fail
DDD,Wales,464592,60,Fail
DDD,Wales,469614,90,Pass
DDD,Wales,498793,240,Withdrawn
DDD,Wales,544499,180,Withdrawn
DDD,Wales,546025,60,Fail
DDD,Wales,548500,120,Withdrawn
DDD,Wales,556374,60,Withdrawn
DDD,Wales,565840,60,Fail
DDD,Wales,567808,180,Fail
DDD,Wales,571292,60,Withdrawn
DDD,Wales,586347,150,Pass
DDD,Wales,587403,210,Withdrawn
DDD,Wales,588198,120,Pass
DDD,Wales,590541,120,Distinction
DDD,Wales,595373,60,Fail
DDD,Wales,601082,60,Pass
DDD,Wales,604027,135,Withdrawn
DDD,Wales,605890,60,Fail
DDD,Wales,606884,60,Fail
DDD,Wales,608772,150,Withdrawn
DDD,Wales,609019,120,Fail
DDD,Wales,609708,60,Fail
DDD,Wales,610261,60,Fail
DDD,Wales,612326,60,Distinction
DDD,Wales,612439,60,Pass
DDD,Wales,613466,60,Distinction
DDD,Wales,614025,60,Withdrawn
DDD,Wales,614649,60,Fail
DDD,Wales,618675,60,Fail
DDD,Wales,618683,60,Distinction
DDD,Wales,620925,60,Withdrawn
DDD,Wales,621442,60,Pass
DDD,Wales,623015,90,Fail
DDD,Wales,623541,60,Pass
DDD,Wales,624476,60,Withdrawn
DDD,Wales,625748,60,Pass
DDD,Wales,625983,60,Withdrawn
DDD,Wales,626238,60,Pass
DDD,Wales,626405,60,Fail
DDD,Wales,626417,90,Distinction
DDD,Wales,626930,90,Withdrawn
DDD,Wales,627021,60,Pass
DDD,Wales,627071,60,Withdrawn
DDD,Wales,628956,60,Pass
DDD,Wales,629696,90,Distinction
DDD,Wales,629702,60,Withdrawn
DDD,Wales,632551,60,Fail
DDD,Wales,633008,60,Distinction
DDD,Wales,633214,60,Fail
DDD,Wales,634246,60,Pass
DDD,Wales,634816,120,Withdrawn
DDD,Wales,1033968,60,Withdrawn
DDD,Wales,1592048,120,Distinction
DDD,Wales,1874160,60,Pass
DDD,Wales,2001102,120,Withdrawn
DDD,Wales,2333244,60,Withdrawn
DDD,Wales,2411981,180,Withdrawn
DDD,Wales,2415480,90,Distinction
DDD,Wales,2444109,60,Withdrawn
DDD,Wales,2495139,120,Fail
DDD,Wales,2503273,60,Pass
DDD,Wales,2516497,60,Fail
DDD,Wales,2648035,120,Pass
DDD,Wales,2692101,90,Fail
DDD,Wales,39208,120,Withdrawn
DDD,Wales,53632,60,Fail
DDD,Wales,80775,60,Pass
DDD,Wales,123183,60,Pass
DDD,Wales,145188,60,Fail
DDD,Wales,153170,120,Pass
DDD,Wales,236150,100,Withdrawn
DDD,Wales,260077,60,Pass
DDD,Wales,287954,120,Fail
DDD,Wales,295118,180,Pass
DDD,Wales,336213,60,Pass
DDD,Wales,370375,60,Fail
DDD,Wales,385019,60,Fail
DDD,Wales,386140,60,Fail
DDD,Wales,412717,60,Pass
DDD,Wales,413087,90,Fail
DDD,Wales,431136,60,Fail
DDD,Wales,465629,60,Pass
DDD,Wales,495762,60,Withdrawn
DDD,Wales,519941,60,Withdrawn
DDD,Wales,526352,90,Pass
DDD,Wales,537463,150,Withdrawn
DDD,Wales,551440,60,Fail
DDD,Wales,556374,60,Fail
DDD,Wales,564000,60,Withdrawn
DDD,Wales,565209,90,Pass
DDD,Wales,566300,60,Pass
DDD,Wales,571292,60,Fail
DDD,Wales,574347,60,Pass
DDD,Wales,574431,120,Fail
DDD,Wales,582197,60,Pass
DDD,Wales,583147,120,Withdrawn
DDD,Wales,585432,60,Pass
DDD,Wales,585998,60,Fail
DDD,Wales,586444,60,Withdrawn
DDD,Wales,586957,120,Withdrawn
DDD,Wales,587777,60,Fail
DDD,Wales,588383,180,Withdrawn
DDD,Wales,588954,120,Withdrawn
DDD,Wales,590632,60,Withdrawn
DDD,Wales,594329,60,Fail
DDD,Wales,595215,60,Pass
DDD,Wales,595787,60,Withdrawn
DDD,Wales,611982,120,Pass
DDD,Wales,615183,60,Withdrawn
DDD,Wales,634037,60,Pass
DDD,Wales,634305,120,Pass
DDD,Wales,638384,60,Pass
DDD,Wales,642764,90,Withdrawn
DDD,Wales,643230,120,Withdrawn
DDD,Wales,645031,60,Pass
DDD,Wales,645147,60,Fail
DDD,Wales,646314,90,Withdrawn
DDD,Wales,647318,90,Fail
DDD,Wales,647368,180,Withdrawn
DDD,Wales,650074,120,Withdrawn
DDD,Wales,650434,60,Distinction
DDD,Wales,650442,60,Pass
DDD,Wales,651672,180,Fail
DDD,Wales,652292,120,Withdrawn
DDD,Wales,652428,120,Fail
DDD,Wales,655834,120,Fail
DDD,Wales,656987,120,Pass
DDD,Wales,675539,60,Pass
DDD,Wales,676138,120,Fail
DDD,Wales,676368,60,Withdrawn
DDD,Wales,676596,150,Pass
DDD,Wales,678790,120,Pass
DDD,Wales,680431,60,Fail
DDD,Wales,684854,60,Pass
DDD,Wales,685615,90,Pass
DDD,Wales,687792,60,Pass
DDD,Wales,690669,210,Withdrawn
DDD,Wales,690843,180,Withdrawn
DDD,Wales,694019,60,Withdrawn
DDD,Wales,694225,60,Withdrawn
DDD,Wales,695956,120,Withdrawn
DDD,Wales,696072,120,Pass
DDD,Wales,696234,120,Withdrawn
DDD,Wales,696789,60,Pass
DDD,Wales,697352,90,Fail
DDD,Wales,698351,60,Fail
DDD,Wales,1033968,60,Withdrawn
DDD,Wales,1380308,60,Pass
DDD,Wales,1438584,60,Withdrawn
DDD,Wales,1484626,90,Withdrawn
DDD,Wales,2333244,90,Pass
DDD,Wales,2494306,90,Pass
DDD,Wales,2533609,60,Withdrawn
DDD,Wales,2542803,60,Withdrawn
DDD,Wales,2615169,60,Pass
DDD,Wales,2615956,90,Fail
DDD,West Midlands Region,60135,60,Pass
DDD,West Midlands Region,76536,120,Fail
DDD,West Midlands Region,90836,180,Fail
DDD,West Midlands Region,96945,90,Withdrawn
DDD,West Midlands Region,111360,120,Withdrawn
DDD,West Midlands Region,117862,60,Withdrawn
DDD,West Midlands Region,142819,90,Pass
DDD,West Midlands Region,227491,60,Withdrawn
DDD,West Midlands Region,233389,120,Fail
DDD,West Midlands Region,234740,60,Pass
DDD,West Midlands Region,249423,60,Pass
DDD,West Midlands Region,258310,120,Withdrawn
DDD,West Midlands Region,270468,60,Fail
DDD,West Midlands Region,273339,90,Fail
DDD,West Midlands Region,283618,120,Pass
DDD,West Midlands Region,297582,60,Withdrawn
DDD,West Midlands Region,298497,70,Pass
DDD,West Midlands Region,336112,120,Fail
DDD,West Midlands Region,336696,60,Pass
DDD,West Midlands Region,342176,120,Withdrawn
DDD,West Midlands Region,345257,60,Fail
DDD,West Midlands Region,382339,120,Fail
DDD,West Midlands Region,397405,60,Pass
DDD,West Midlands Region,406498,120,Withdrawn
DDD,West Midlands Region,413934,60,Fail
DDD,West Midlands Region,418122,60,Pass
DDD,West Midlands Region,433151,120,Pass
DDD,West Midlands Region,440857,120,Withdrawn
DDD,West Midlands Region,443055,180,Fail
DDD,West Midlands Region,465843,60,Distinction
DDD,West Midlands Region,470119,60,Withdrawn
DDD,West Midlands Region,475443,180,Withdrawn
DDD,West Midlands Region,476093,120,Fail
DDD,West Midlands Region,484754,120,Withdrawn
DDD,West Midlands Region,488694,60,Withdrawn
DDD,West Midlands Region,491106,60,Pass
DDD,West Midlands Region,499056,120,Pass
DDD,West Midlands Region,504246,120,Withdrawn
DDD,West Midlands Region,505579,60,Pass
DDD,West Midlands Region,511271,120,Fail
DDD,West Midlands Region,511949,60,Fail
DDD,West Midlands Region,514028,120,Withdrawn
DDD,West Midlands Region,517726,120,Withdrawn
DDD,West Midlands Region,520092,120,Withdrawn
DDD,West Midlands Region,522572,60,Pass
DDD,West Midlands Region,532491,60,Pass
DDD,West Midlands Region,532745,60,Pass
DDD,West Midlands Region,532855,60,Pass
DDD,West Midlands Region,533004,60,Fail
DDD,West Midlands Region,535463,60,Withdrawn
DDD,West Midlands Region,536261,60,Pass
DDD,West Midlands Region,540422,60,Withdrawn
DDD,West Midlands Region,540848,60,Pass
DDD,West Midlands Region,541260,120,Fail
DDD,West Midlands Region,542476,60,Withdrawn
DDD,West Midlands Region,543060,90,Pass
DDD,West Midlands Region,543482,60,Withdrawn
DDD,West Midlands Region,543749,60,Fail
DDD,West Midlands Region,546861,60,Withdrawn
DDD,West Midlands Region,546862,60,Pass
DDD,West Midlands Region,547986,60,Fail
DDD,West Midlands Region,548420,60,Withdrawn
DDD,West Midlands Region,548993,90,Withdrawn
DDD,West Midlands Region,550657,60,Withdrawn
DDD,West Midlands Region,551169,60,Fail
DDD,West Midlands Region,551666,60,Withdrawn
DDD,West Midlands Region,552166,60,Pass
DDD,West Midlands Region,552635,60,Pass
DDD,West Midlands Region,554300,60,Pass
DDD,West Midlands Region,554773,60,Fail
DDD,West Midlands Region,554881,90,Fail
DDD,West Midlands Region,555151,60,Withdrawn
DDD,West Midlands Region,555360,60,Fail
DDD,West Midlands Region,556093,60,Withdrawn
DDD,West Midlands Region,556308,60,Withdrawn
DDD,West Midlands Region,556918,60,Pass
DDD,West Midlands Region,558806,60,Pass
DDD,West Midlands Region,560260,60,Pass
DDD,West Midlands Region,564465,60,Fail
DDD,West Midlands Region,1430804,120,Withdrawn
DDD,West Midlands Region,1843026,60,Fail
DDD,West Midlands Region,2214589,240,Withdrawn
DDD,West Midlands Region,2228206,180,Withdrawn
DDD,West Midlands Region,2229785,90,Withdrawn
DDD,West Midlands Region,2374051,120,Fail
DDD,West Midlands Region,2460752,60,Pass
DDD,West Midlands Region,2581822,120,Withdrawn
DDD,West Midlands Region,2602486,60,Pass
DDD,West Midlands Region,2604660,120,Withdrawn
DDD,West Midlands Region,2636225,60,Pass
DDD,West Midlands Region,2640063,120,Fail
DDD,West Midlands Region,2640992,150,Fail
DDD,West Midlands Region,2655683,60,Fail
DDD,West Midlands Region,33897,60,Withdrawn
DDD,West Midlands Region,39411,60,Fail
DDD,West Midlands Region,77241,60,Withdrawn
DDD,West Midlands Region,78170,60,Fail
DDD,West Midlands Region,111360,60,Fail
DDD,West Midlands Region,130467,60,Pass
DDD,West Midlands Region,130671,60,Pass
DDD,West Midlands Region,141301,150,Withdrawn
DDD,West Midlands Region,162337,120,Fail
DDD,West Midlands Region,165178,120,Withdrawn
DDD,West Midlands Region,169079,120,Distinction
DDD,West Midlands Region,185024,180,Withdrawn
DDD,West Midlands Region,189624,150,Pass
DDD,West Midlands Region,205417,60,Withdrawn
DDD,West Midlands Region,227491,150,Withdrawn
DDD,West Midlands Region,238983,90,Pass
DDD,West Midlands Region,294364,60,Fail
DDD,West Midlands Region,298402,120,Pass
DDD,West Midlands Region,305535,180,Pass
DDD,West Midlands Region,315082,60,Fail
DDD,West Midlands Region,342176,60,Withdrawn
DDD,West Midlands Region,343911,120,Fail
DDD,West Midlands Region,349182,120,Fail
DDD,West Midlands Region,359855,60,Withdrawn
DDD,West Midlands Region,370294,70,Fail
DDD,West Midlands Region,381539,120,Withdrawn
DDD,West Midlands Region,392890,60,Pass
DDD,West Midlands Region,399453,60,Pass
DDD,West Midlands Region,399863,270,Withdrawn
DDD,West Midlands Region,406498,60,Pass
DDD,West Midlands Region,409056,60,Withdrawn
DDD,West Midlands Region,409953,60,Pass
DDD,West Midlands Region,415187,120,Withdrawn
DDD,West Midlands Region,422534,60,Fail
DDD,West Midlands Region,429854,70,Pass
DDD,West Midlands Region,441885,60,Fail
DDD,West Midlands Region,443400,60,Fail
DDD,West Midlands Region,444847,90,Withdrawn
DDD,West Midlands Region,447059,60,Pass
DDD,West Midlands Region,464924,60,Pass
DDD,West Midlands Region,465441,60,Pass
DDD,West Midlands Region,468657,90,Withdrawn
DDD,West Midlands Region,470119,240,Withdrawn
DDD,West Midlands Region,473509,300,Withdrawn
DDD,West Midlands Region,477412,60,Pass
DDD,West Midlands Region,478289,60,Withdrawn
DDD,West Midlands Region,485506,120,Pass
DDD,West Midlands Region,485594,120,Fail
DDD,West Midlands Region,489150,60,Withdrawn
DDD,West Midlands Region,489410,120,Pass
DDD,West Midlands Region,491110,60,Withdrawn
DDD,West Midlands Region,491874,60,Withdrawn
DDD,West Midlands Region,493207,60,Withdrawn
DDD,West Midlands Region,493404,60,Pass
DDD,West Midlands Region,497590,120,Pass
DDD,West Midlands Region,506597,60,Withdrawn
DDD,West Midlands Region,507285,60,Pass
DDD,West Midlands Region,507344,120,Pass
DDD,West Midlands Region,507478,90,Fail
DDD,West Midlands Region,508025,120,Pass
DDD,West Midlands Region,509416,120,Withdrawn
DDD,West Midlands Region,516946,60,Fail
DDD,West Midlands Region,519961,120,Fail
DDD,West Midlands Region,523632,60,Withdrawn
DDD,West Midlands Region,524730,60,Withdrawn
DDD,West Midlands Region,531234,120,Withdrawn
DDD,West Midlands Region,533988,60,Pass
DDD,West Midlands Region,535161,60,Pass
DDD,West Midlands Region,539872,120,Withdrawn
DDD,West Midlands Region,545179,90,Fail
DDD,West Midlands Region,548301,60,Pass
DDD,West Midlands Region,549601,60,Withdrawn
DDD,West Midlands Region,553719,60,Distinction
DDD,West Midlands Region,557320,60,Withdrawn
DDD,West Midlands Region,559547,60,Withdrawn
DDD,West Midlands Region,559855,60,Withdrawn
DDD,West Midlands Region,560759,60,Pass
DDD,West Midlands Region,561819,120,Distinction
DDD,West Midlands Region,563718,60,Withdrawn
DDD,West Midlands Region,563770,90,Fail
DDD,West Midlands Region,565570,90,Fail
DDD,West Midlands Region,566185,120,Pass
DDD,West Midlands Region,566810,60,Fail
DDD,West Midlands Region,568196,60,Pass
DDD,West Midlands Region,568578,60,Fail
DDD,West Midlands Region,570871,120,Pass
DDD,West Midlands Region,570896,120,Pass
DDD,West Midlands Region,571808,90,Pass
DDD,West Midlands Region,572382,120,Pass
DDD,West Midlands Region,572548,60,Withdrawn
DDD,West Midlands Region,572697,120,Pass
DDD,West Midlands Region,572806,60,Pass
DDD,West Midlands Region,573541,120,Withdrawn
DDD,West Midlands Region,574098,120,Pass
DDD,West Midlands Region,574895,60,Distinction
DDD,West Midlands Region,574938,60,Distinction
DDD,West Midlands Region,576231,60,Withdrawn
DDD,West Midlands Region,577638,90,Withdrawn
DDD,West Midlands Region,578850,90,Pass
DDD,West Midlands Region,578943,90,Pass
DDD,West Midlands Region,580706,60,Withdrawn
DDD,West Midlands Region,581697,60,Pass
DDD,West Midlands Region,582288,60,Withdrawn
DDD,West Midlands Region,583775,120,Withdrawn
DDD,West Midlands Region,585098,60,Pass
DDD,West Midlands Region,585525,120,Withdrawn
DDD,West Midlands Region,586707,60,Withdrawn
DDD,West Midlands Region,587179,120,Withdrawn
DDD,West Midlands Region,588293,60,Pass
DDD,West Midlands Region,589019,120,Pass
DDD,West Midlands Region,589458,60,Pass
DDD,West Midlands Region,589531,120,Pass
DDD,West Midlands Region,589584,60,Fail
DDD,West Midlands Region,590921,90,Fail
