id_student,code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,mean_clicks,sum_clicks
203066,3,1,0,4,0,2,0,0,60,0,2,1.9420289855072463,1206.0
204182,3,1,1,9,0,9,0,1,60,0,2,2.3228915662650604,964.0
204505,3,1,1,5,1,4,0,0,60,0,2,16.242125984251967,8251.0
205417,3,1,1,11,2,8,0,0,60,0,3,2.288,286.0
227020,3,1,1,5,0,3,0,0,60,0,1,1.7565217391304349,404.0
227167,3,1,0,7,0,6,0,0,60,0,3,1.1666666666666667,7.0
228695,3,1,1,1,0,4,0,0,120,0,3,2.2941176470588234,312.0
228888,3,1,0,8,0,7,1,0,90,0,2,1.9671052631578947,598.0
230510,3,1,1,8,2,1,0,0,60,1,1,3.5531914893617023,167.0
231572,3,1,1,9,0,5,0,0,120,0,2,2.098859315589354,552.0
232078,3,1,1,12,1,1,1,0,60,0,3,2.821656050955414,443.0
234406,3,1,0,6,1,6,0,0,75,0,2,2.55919395465995,1016.0
234827,3,1,1,8,2,9,0,0,120,1,3,2.051282051282051,80.0
235777,3,1,1,3,0,1,0,2,60,0,3,3.3072100313479624,1055.0
236150,3,1,0,10,1,8,1,0,120,0,3,2.2,198.0
236857,3,1,1,5,2,7,0,0,120,0,2,2.0319767441860463,699.0
236953,3,1,0,7,0,8,0,2,60,0,2,2.337442218798151,1517.0
237418,3,1,0,3,0,2,1,0,90,1,3,1.88,141.0
237506,3,1,1,5,2,6,0,0,60,0,1,1.9615384615384615,51.0
237602,3,1,0,7,2,1,0,1,60,0,2,2.003305785123967,1212.0
237808,3,1,1,0,2,9,1,0,60,0,1,2.5955882352941178,353.0
238800,3,1,1,1,0,5,0,0,60,0,1,3.065934065934066,279.0
238983,3,1,0,11,0,2,0,2,90,1,2,2.992964824120603,2978.0
242472,3,1,1,8,2,3,1,0,60,0,1,3.457317073170732,1134.0
243372,3,1,1,9,0,7,1,0,75,0,2,2.680051813471503,2069.0
244738,3,1,1,3,0,4,0,0,60,0,2,2.2521008403361344,1608.0
245653,3,1,0,6,1,7,0,0,60,0,1,2.391891891891892,177.0
245946,3,1,1,10,1,4,0,0,90,0,2,2.1704545454545454,382.0
248252,3,1,0,12,1,0,1,0,90,0,3,3.514705882352941,239.0
248695,3,1,0,5,0,2,0,0,60,0,1,2.855457227138643,968.0
248961,3,1,1,8,0,8,0,0,120,0,2,2.1391076115485563,815.0
249704,3,1,1,5,0,3,0,1,180,0,3,2.369565217391304,327.0
250163,3,1,0,0,0,4,1,0,60,0,2,2.584873949579832,3076.0
250644,3,1,0,6,1,2,0,0,90,0,3,2.044198895027624,370.0
253579,3,1,1,4,0,1,0,0,120,0,3,1.9138755980861244,400.0
255622,3,1,0,8,1,6,0,0,180,0,1,1.5483870967741935,96.0
257167,3,1,1,8,2,7,0,0,120,0,2,1.9730769230769232,1539.0
258010,3,1,1,8,2,5,0,1,120,0,2,2.6095238095238096,1096.0
258042,3,1,0,7,1,6,1,0,90,0,2,2.4738903394255876,1895.0
259060,3,1,0,4,2,1,0,0,60,0,2,2.0541871921182264,417.0
259951,3,1,0,8,0,7,0,0,60,0,2,1.8993288590604027,283.0
261495,3,1,0,9,0,4,0,0,90,1,3,2.1960591133004925,2229.0
263524,3,1,0,6,2,6,0,1,60,0,1,2.8823529411764706,49.0
266286,3,1,0,9,1,7,1,0,60,0,2,2.89070351758794,2301.0
266558,3,1,1,12,0,3,0,0,90,1,2,2.2666666666666666,238.0
267871,3,1,1,12,0,0,1,2,120,0,2,2.6586345381526106,662.0
268817,3,1,0,5,2,4,0,0,90,1,3,2.5013054830287205,958.0
269065,3,1,1,8,0,4,1,0,90,1,3,2.477272727272727,436.0
270393,3,1,0,0,2,0,0,1,60,0,2,2.416452442159383,940.0
270493,3,1,0,8,2,5,0,0,60,0,1,2.418181818181818,266.0
271206,3,1,1,4,1,5,0,0,60,0,1,2.5901639344262297,158.0
271526,3,1,1,8,1,8,1,2,60,0,2,1.978527607361963,645.0
274712,3,1,1,3,1,7,1,2,60,0,1,2.0476190476190474,86.0
274964,3,1,1,1,2,2,1,0,120,0,1,3.593073593073593,830.0
275232,3,1,0,10,0,4,1,0,60,0,2,2.795761078998073,1451.0
276857,3,1,0,10,1,8,1,0,60,0,2,2.4711191335740073,1369.0
277412,3,1,1,10,0,2,1,0,120,0,1,1.991304347826087,229.0
277596,3,1,1,8,2,9,0,0,60,0,2,2.262645914396887,1163.0
277729,3,1,1,9,0,3,0,0,90,0,1,2.0153061224489797,395.0
279868,3,1,0,12,1,3,0,0,120,0,2,1.839378238341969,355.0
279883,3,1,1,1,0,0,0,1,150,0,3,2.25,63.0
280541,3,1,0,1,0,5,0,0,60,0,3,3.1818181818181817,35.0
282317,3,1,0,1,0,2,0,0,60,1,2,2.867902665121669,2475.0
283535,3,1,1,3,0,3,0,0,60,0,3,2.255639097744361,300.0
284540,3,1,0,7,2,8,0,0,120,0,3,3.1842105263157894,121.0
285085,3,1,1,7,2,3,0,0,60,0,3,2.1228070175438596,121.0
285557,3,1,1,6,0,9,0,0,60,0,2,2.1770186335403725,701.0
286449,3,1,0,1,2,4,0,5,120,0,3,2.7142857142857144,114.0
286842,3,1,0,0,0,2,0,0,60,0,2,2.5202952029520294,683.0
287783,3,1,0,10,1,5,0,1,90,0,0,2.1419213973799125,981.0
289009,3,1,1,12,1,1,1,0,150,0,2,1.8013245033112584,272.0
289529,3,1,1,0,0,9,0,0,120,0,3,2.0833333333333335,25.0
290371,3,1,0,3,0,1,0,0,90,0,3,2.3962264150943398,254.0
292694,3,1,0,12,0,7,0,1,180,0,1,2.198300283286119,776.0
293853,3,1,0,0,0,9,0,0,60,0,2,2.7054794520547945,395.0
294364,3,1,1,11,2,1,0,0,60,0,1,3.3128491620111733,1779.0
296849,3,1,0,5,0,0,0,0,90,0,3,1.25,10.0
297382,3,1,1,3,1,6,0,0,120,0,3,1.5238095238095237,32.0
298402,3,1,1,11,2,5,0,0,120,0,2,3.2839116719242902,3123.0
298911,3,1,0,6,2,3,0,0,70,0,3,1.9523809523809523,82.0
299473,3,1,1,1,2,4,0,2,60,1,1,2.2445328031809146,1129.0
303582,3,1,0,5,0,1,0,0,105,0,2,2.2,429.0
305535,3,1,1,11,0,0,0,2,180,0,2,1.8101265822784811,143.0
305702,3,1,0,3,0,1,0,1,120,0,3,1.5871559633027523,173.0
307932,3,1,1,6,1,9,0,1,120,0,1,1.3181818181818181,29.0
308231,3,1,1,5,2,7,0,0,60,0,1,2.890625,370.0
308707,3,1,0,9,2,6,0,1,120,0,3,2.6737967914438503,500.0
309258,3,1,1,9,1,6,1,1,120,0,3,1.9222222222222223,173.0
311117,3,1,1,6,0,0,0,1,60,1,3,2.5209580838323356,421.0
311474,3,1,1,9,2,5,0,0,90,0,3,2.0625,99.0
311877,3,1,0,9,2,1,0,0,90,0,3,2.1242603550295858,718.0
314956,3,1,1,7,0,6,0,1,60,0,2,2.4679245283018867,654.0
315082,3,1,1,11,0,5,0,0,60,0,1,1.7619047619047619,37.0
315388,3,1,1,7,0,5,0,1,60,1,3,2.391304347826087,165.0
315517,3,1,0,12,2,4,0,0,180,1,3,2.205263157894737,419.0
315625,3,1,1,7,0,5,0,1,60,0,2,3.7736842105263158,717.0
315730,3,1,1,9,0,6,0,0,60,0,2,3.4507874015748032,1753.0
315909,3,1,0,0,2,3,0,0,60,0,1,2.964788732394366,421.0
317096,3,1,0,3,0,5,0,0,90,0,2,1.7685589519650655,810.0
318574,3,1,1,5,0,4,0,0,90,0,3,3.5185185185185186,95.0
318794,3,1,0,5,2,0,0,0,150,0,2,3.0576923076923075,954.0
318977,3,1,1,9,2,5,0,0,60,0,1,2.4017094017094016,281.0
319479,3,1,0,6,1,6,0,0,60,0,3,2.0625,99.0
320963,3,1,1,2,0,9,0,0,60,0,2,2.9965397923875434,866.0
325497,3,1,0,9,0,2,0,0,90,0,1,2.3915254237288135,1411.0
328173,3,1,0,6,2,2,0,0,90,0,3,2.2189349112426036,750.0
331315,3,1,1,1,0,7,0,1,130,0,2,2.05,1271.0
332309,3,1,1,5,0,3,0,0,60,0,2,2.43979057591623,1398.0
332436,3,1,1,8,2,7,0,0,60,0,2,2.4254335260115605,2098.0
332726,3,1,0,7,2,3,0,0,60,0,1,2.6198347107438016,951.0
333155,3,1,1,5,2,7,1,0,120,0,1,1.5,3.0
334255,3,1,0,6,1,3,0,0,60,1,2,2.740053050397878,1033.0
335018,3,1,0,3,2,5,0,1,100,0,3,1.7156862745098038,175.0
335405,3,1,1,0,0,5,0,0,60,0,0,2.2403528114663724,2032.0
338034,3,1,1,9,0,3,0,0,60,0,1,2.3169164882226982,1082.0
339739,3,1,0,8,2,8,0,0,60,1,1,1.8187633262260128,853.0
339924,3,1,1,5,3,1,0,3,60,0,1,2.5,265.0
341854,3,1,1,10,1,7,1,0,60,0,1,2.4954954954954953,554.0
341855,3,1,0,5,2,0,0,0,60,0,3,3.06140350877193,698.0
342100,3,1,1,0,2,6,0,0,60,0,2,2.343859649122807,2004.0
342387,3,1,0,3,0,2,0,1,180,0,1,3.5036496350364965,1440.0
342483,3,1,1,6,0,0,0,0,90,0,3,2.0078125,771.0
342697,3,1,0,9,0,8,0,0,60,0,3,2.890625,185.0
342949,3,1,1,0,0,6,0,0,70,0,1,1.9537037037037037,422.0
343238,3,1,0,5,2,4,0,0,120,0,2,3.849148418491484,1582.0
343781,3,1,0,8,4,9,1,0,60,0,0,2.652931854199683,1674.0
343911,3,1,1,11,0,7,0,0,120,0,1,2.7161458333333335,2086.0
344474,3,1,1,9,0,5,0,1,60,0,1,3.1235955056179776,556.0
346333,3,1,0,7,2,8,0,0,60,0,2,1.978855721393035,1591.0
348050,3,1,1,3,0,4,0,1,90,0,2,2.2672413793103448,526.0
348547,3,1,1,5,3,1,0,0,120,0,3,2.1964285714285716,369.0
349182,3,1,1,11,0,2,0,2,120,0,1,2.3214285714285716,130.0
349710,3,1,1,8,2,8,0,0,90,0,3,1.5636363636363637,86.0
350164,3,1,1,6,2,7,0,0,60,1,3,2.638888888888889,190.0
350644,3,1,1,3,0,4,0,1,90,0,1,2.5137614678899083,274.0
350929,3,1,0,3,0,4,0,0,60,1,0,1.7911392405063291,566.0
350949,3,1,0,0,1,4,1,0,60,0,3,2.218068535825545,712.0
352051,3,1,0,5,2,2,1,1,60,0,2,1.469387755102041,72.0
352641,3,1,0,1,2,8,0,0,120,0,3,2.9508196721311477,180.0
352771,3,1,0,12,0,5,0,0,60,0,2,2.468586387434555,943.0
355510,3,1,0,5,0,9,1,1,150,0,2,2.3863037752414398,2718.0
356274,3,1,1,6,0,1,0,0,90,0,1,1.7843137254901962,91.0
358504,3,1,0,3,0,3,0,0,120,0,2,2.2718253968253967,2290.0
359855,3,1,0,11,0,5,0,0,60,0,3,2.371212121212121,626.0
359943,3,1,1,8,0,1,0,0,60,0,2,2.903954802259887,514.0
361243,3,1,0,8,2,7,0,0,90,0,2,2.217171717171717,439.0
361282,3,1,1,10,2,1,0,1,60,0,1,1.8125,29.0
361889,3,1,0,10,2,5,1,0,120,1,3,2.685567010309278,521.0
362647,3,1,1,4,0,2,0,0,120,0,1,2.53781512605042,302.0
363990,3,1,0,3,0,2,0,2,60,1,1,1.8,90.0
364239,3,1,1,1,2,4,0,0,120,0,2,2.720606826801517,2152.0
364547,3,1,1,8,0,5,0,0,210,0,2,2.6849816849816848,1466.0
364770,3,1,1,5,2,1,0,1,60,0,2,2.0088495575221237,908.0
365239,3,1,0,8,0,5,0,0,120,0,3,2.823943661971831,401.0
365893,3,1,1,5,0,0,0,0,120,0,3,1.9595959595959596,194.0
365939,3,1,0,10,2,0,0,0,90,0,1,3.2542372881355934,192.0
366267,3,1,0,4,2,2,0,1,60,0,3,1.736842105263158,33.0
366449,3,1,1,0,0,1,0,1,120,1,2,2.9836065573770494,546.0
366535,3,1,0,10,0,4,0,1,120,1,3,2.8,14.0
366987,3,1,1,12,0,2,0,0,60,0,2,2.003690036900369,543.0
367045,3,1,1,6,2,8,0,0,240,0,3,1.0,2.0
368106,3,1,1,12,2,3,0,0,60,0,1,1.6470588235294117,140.0
368436,3,1,1,1,2,3,0,0,60,0,2,2.824669603524229,3206.0
369319,3,1,1,0,2,8,0,0,60,0,2,2.79553264604811,1627.0
370294,3,1,0,11,0,7,0,2,70,1,1,2.7716535433070866,352.0
370336,3,1,1,1,2,3,0,0,150,0,3,2.2222222222222223,20.0
370367,3,1,0,0,1,4,0,0,60,0,3,2.4979757085020244,1234.0
370920,3,1,0,7,2,8,0,0,60,0,3,1.5,3.0
371362,3,1,0,9,0,0,0,2,60,0,3,2.4,84.0
371679,3,1,0,7,2,7,0,0,180,0,3,2.257425742574257,228.0
373237,3,1,0,1,2,1,0,1,150,1,1,1.790035587188612,1006.0
373280,3,1,1,9,0,3,0,0,60,0,3,3.557017543859649,811.0
374636,3,1,1,2,0,5,0,0,120,0,2,2.552,638.0
376067,3,1,1,5,0,2,0,2,120,0,3,1.0,4.0
378825,3,1,1,9,0,2,0,0,120,0,2,1.9578378378378378,1811.0
379023,3,1,0,1,1,7,1,0,60,0,1,2.8719723183391004,830.0
379124,3,1,0,3,0,1,0,2,70,0,2,1.855140186915888,1191.0
380138,3,1,0,4,2,5,0,0,90,0,1,4.123076923076923,536.0
380239,3,1,1,5,0,2,0,0,60,0,2,1.8924050632911393,1196.0
380253,3,1,0,0,4,9,1,0,60,0,2,2.439624853458382,2081.0
380429,3,1,0,6,1,8,1,1,60,0,2,2.816272965879265,1073.0
380662,3,1,1,0,0,9,0,0,90,0,2,1.9365671641791045,519.0
381539,3,1,1,11,3,0,0,1,120,0,3,2.2127659574468086,208.0
382378,3,1,1,6,0,5,0,0,150,0,2,2.4260204081632653,951.0
382742,3,1,1,5,0,0,0,0,60,0,1,2.7731958762886597,269.0
382879,3,1,1,10,1,2,0,0,120,0,1,2.0357142857142856,57.0
383694,3,1,0,9,2,3,0,0,60,0,2,1.7481698389458273,1194.0
383785,3,1,0,3,0,3,0,0,60,0,3,2.2644628099173554,274.0
383978,3,1,1,6,0,3,0,0,60,0,2,2.863013698630137,627.0
384153,3,1,0,12,2,0,0,0,165,0,3,2.467889908256881,807.0
384999,3,1,0,3,1,2,0,0,60,0,3,2.389473684210526,1135.0
385218,3,1,1,10,0,9,0,0,120,0,1,3.2045454545454546,705.0
385495,3,1,1,0,0,3,1,0,60,0,3,2.8294573643410854,730.0
385937,3,1,1,8,2,7,1,0,60,0,2,3.058106841611996,3263.0
386912,3,1,0,9,0,1,0,0,90,1,3,2.0,2.0
387359,3,1,1,7,2,5,0,0,90,0,3,2.663716814159292,903.0
389025,3,1,1,0,0,9,0,0,60,0,1,3.0551181102362204,776.0
389362,3,1,0,9,2,6,1,1,60,0,1,3.1699779249448126,1436.0
389639,3,1,1,6,1,7,1,0,60,0,2,2.9681159420289855,1024.0
390029,3,1,1,10,0,3,0,0,120,0,2,2.171851851851852,1466.0
390556,3,1,1,3,4,1,1,0,60,0,3,1.9507042253521127,277.0
390690,3,1,0,6,2,0,0,0,60,0,2,2.804,2103.0
391537,3,1,1,0,0,5,0,2,60,0,2,3.241469816272966,1235.0
391578,3,1,1,0,2,3,1,0,60,0,1,2.283505154639175,443.0
391638,3,1,0,9,0,4,0,1,60,0,3,2.1666666666666665,13.0
392626,3,1,0,3,2,0,0,1,180,1,1,2.8424242424242423,1407.0
392664,3,1,0,8,0,7,0,0,60,0,2,2.75054704595186,2514.0
392713,3,1,1,8,0,9,1,0,60,0,1,3.4285714285714284,24.0
392890,3,1,1,11,0,6,0,0,60,0,2,2.011600928074246,867.0
394076,3,1,0,9,0,7,1,1,60,0,3,2.6638655462184873,317.0
394384,3,1,1,5,2,3,0,0,60,0,1,1.6857142857142857,295.0
394951,3,1,0,8,2,5,0,1,60,0,3,2.412811387900356,678.0
396028,3,1,1,10,0,1,0,2,60,0,1,1.4,7.0
396210,3,1,1,7,0,0,0,2,60,0,2,2.3454545454545452,387.0
396292,3,1,1,10,1,4,0,0,60,0,2,2.1129831516352824,2132.0
396668,3,1,1,7,0,2,0,0,60,0,2,2.2213930348258706,893.0
398529,3,1,1,10,2,3,0,0,120,0,3,2.2181818181818183,122.0
399203,3,1,0,10,1,4,1,1,120,0,3,2.2941176470588234,195.0
399453,3,1,1,11,0,5,0,0,60,1,2,1.8273809523809523,307.0
399794,3,1,0,6,1,1,0,0,60,0,1,2.430379746835443,1152.0
399843,3,1,0,8,2,3,0,2,120,0,1,2.0,126.0
399935,3,1,1,5,2,5,0,0,70,0,1,1.5439189189189189,457.0
401947,3,1,1,4,2,1,1,0,60,0,3,2.5,95.0
402210,3,1,0,3,3,5,0,0,75,0,2,3.3456375838926173,1994.0
402433,3,1,1,8,0,9,0,0,120,0,1,2.2795698924731185,212.0
403052,3,1,0,12,1,2,0,0,150,0,1,2.132183908045977,742.0
405336,3,1,0,0,0,5,0,2,120,0,1,1.4666666666666666,44.0
405784,3,1,0,10,1,2,0,1,110,0,3,2.840686274509804,1159.0
406224,3,1,1,0,0,9,0,0,120,0,2,1.52,304.0
406498,3,1,0,11,0,0,0,2,60,0,2,2.360526315789474,897.0
408061,3,1,1,8,0,5,0,0,90,0,1,2.8612099644128115,804.0
408239,3,1,1,9,2,6,0,2,60,0,2,2.4060606060606062,1191.0
408817,3,1,0,3,0,3,0,1,60,0,1,2.3384615384615386,304.0
409056,3,1,0,11,1,0,1,2,60,0,3,2.1818181818181817,48.0
409105,3,1,1,6,0,9,1,0,60,0,1,2.142857142857143,15.0
409794,3,1,1,0,0,6,0,0,120,0,3,1.2857142857142858,18.0
409880,3,1,0,8,0,2,1,1,60,0,2,2.1223814773980156,1925.0
409953,3,1,1,11,0,3,0,0,60,0,2,1.9303370786516854,859.0
410084,3,1,1,6,0,8,0,1,60,0,1,2.58974358974359,101.0
410767,3,1,0,1,0,6,0,0,90,1,3,2.5146103896103895,1549.0
411707,3,1,0,5,0,6,0,1,120,0,2,1.878095238095238,986.0
411730,3,1,0,8,0,7,1,0,60,0,3,2.4838709677419355,154.0
412175,3,1,1,1,2,3,1,0,60,0,3,1.8122866894197953,531.0
412618,3,1,1,5,2,6,0,0,80,0,0,2.302066772655008,1448.0
414077,3,1,0,0,1,2,0,0,60,0,3,2.40625,231.0
414247,3,1,0,0,0,2,0,0,180,0,1,2.634032634032634,1130.0
415151,3,1,1,1,2,1,0,1,180,1,3,2.2054794520547945,322.0
415187,3,1,0,11,0,6,0,0,120,0,3,2.6944444444444446,97.0
416243,3,1,0,1,0,5,0,1,60,1,2,2.573248407643312,808.0
416500,3,1,1,7,0,9,0,0,90,0,1,4.029556650246305,818.0
418159,3,1,1,6,2,7,0,0,60,0,3,2.1377551020408165,419.0
418397,3,1,1,8,2,2,0,0,60,1,2,1.9393939393939394,1728.0
419192,3,1,1,0,0,3,0,0,60,1,0,1.6363636363636365,270.0
419517,3,1,1,0,2,7,0,0,60,0,0,2.594965675057208,1134.0
420650,3,1,0,3,0,1,0,0,180,0,3,2.875,138.0
421301,3,1,0,8,0,6,0,0,60,0,3,2.3554502369668247,497.0
422276,3,1,0,5,2,0,0,1,100,0,2,1.9386503067484662,316.0
422534,3,1,1,11,2,6,0,0,60,0,1,3.3526785714285716,751.0
423147,3,1,1,9,0,3,0,0,60,0,2,2.225531914893617,523.0
423876,3,1,1,1,4,6,1,1,60,0,1,3.2545454545454544,179.0
425543,3,1,0,12,0,1,0,0,120,0,3,2.54983922829582,793.0
426887,3,1,0,6,0,2,1,0,60,0,0,2.5074331020812686,2530.0
427248,3,1,0,5,0,0,1,0,120,0,3,2.4573643410852712,317.0
427344,3,1,0,1,0,3,0,0,60,0,1,2.5384615384615383,297.0
428321,3,1,0,10,2,8,0,1,60,0,1,2.893617021276596,136.0
429212,3,1,1,9,1,5,0,0,60,0,2,2.731527093596059,1109.0
429854,3,1,0,11,3,0,0,1,70,0,2,3.802469135802469,616.0
430356,3,1,1,1,2,6,1,2,90,0,2,3.21218487394958,3058.0
431005,3,1,1,3,0,2,0,2,180,0,2,1.8385093167701863,296.0
432624,3,1,1,10,2,7,0,2,60,0,3,2.162921348314607,385.0
432862,3,1,0,3,2,0,0,0,60,0,1,2.555189456342669,1551.0
432968,3,1,0,3,2,3,0,0,180,0,3,2.6511627906976742,456.0
433748,3,1,1,5,0,3,0,0,60,0,2,2.3119658119658117,541.0
434159,3,1,1,8,2,4,0,2,60,0,1,2.484848484848485,82.0
437923,3,1,1,0,0,8,0,0,90,1,2,2.19,438.0
438290,3,1,0,6,2,3,0,0,60,0,3,2.171875,417.0
438751,3,1,0,9,0,2,0,0,60,0,2,2.5874233128834354,1687.0
439568,3,1,0,9,0,5,0,0,90,1,0,2.61787072243346,2754.0
439713,3,1,0,1,0,9,0,0,90,0,1,2.3454545454545452,1161.0
439855,3,1,1,6,0,6,1,0,90,0,2,2.2340862422997945,1088.0
440003,3,1,0,10,2,7,1,0,60,0,2,3.0122887864823347,3922.0
441342,3,1,1,0,2,6,0,0,60,0,2,2.3531353135313533,2139.0
441444,3,1,1,8,2,1,1,0,90,0,2,3.040492957746479,1727.0
441885,3,1,0,11,2,1,0,1,60,0,1,2.511326860841424,776.0
441892,3,1,1,7,2,7,0,0,60,0,1,2.401639344262295,586.0
442530,3,1,1,7,2,9,0,0,120,1,3,2.310344827586207,268.0
442547,3,1,1,12,0,3,0,0,90,0,1,1.6476426799007444,664.0
442589,3,1,0,3,2,3,0,0,90,0,2,2.816949152542373,831.0
442590,3,1,1,6,2,4,1,0,60,0,1,2.4532828282828283,3886.0
442878,3,1,0,4,0,5,0,0,120,0,1,1.8491803278688526,564.0
442924,3,1,1,4,0,7,0,0,60,0,2,2.083756345177665,821.0
443400,3,1,0,11,2,2,0,0,60,0,1,2.148936170212766,202.0
443438,3,1,0,0,2,7,0,0,60,0,1,2.0,564.0
443540,3,1,0,10,2,4,0,0,120,1,3,2.427536231884058,335.0
443731,3,1,1,7,1,2,0,0,60,0,2,2.9849246231155777,594.0
444063,3,1,0,3,2,0,0,1,60,0,1,1.0,4.0
444317,3,1,0,3,2,5,1,0,60,0,2,2.012264150943396,2133.0
444375,3,1,1,9,0,8,0,0,60,0,2,2.6140350877192984,2384.0
444541,3,1,0,4,0,0,0,0,60,0,3,1.815217391304348,167.0
444847,3,1,0,11,0,7,0,0,90,0,3,2.3870967741935485,74.0
444909,3,1,1,6,2,2,0,1,60,0,1,2.6578947368421053,101.0
445109,3,1,0,6,1,9,0,0,60,0,1,3.10913140311804,1396.0
445386,3,1,0,7,2,8,0,1,60,0,2,1.9546599496221662,776.0
445749,3,1,0,6,0,2,0,0,60,0,3,2.7058823529411766,184.0
445785,3,1,0,1,0,2,0,0,60,0,3,1.8888888888888888,323.0
445917,3,1,1,5,1,9,0,0,90,0,0,2.258771929824561,1545.0
445930,3,1,1,9,0,6,0,1,120,0,2,1.6048387096774193,398.0
446246,3,1,1,6,1,6,0,0,120,0,0,2.068870523415978,1502.0
446279,3,1,0,12,2,5,0,0,90,0,2,2.929857819905213,3091.0
446448,3,1,0,9,0,1,0,0,60,1,3,2.044776119402985,274.0
447059,3,1,0,11,0,5,0,0,60,0,2,2.206148282097649,1220.0
464924,3,1,0,11,0,6,1,0,60,0,2,2.6982608695652175,3103.0
465441,3,1,1,11,1,6,0,1,60,0,2,2.7896253602305476,1936.0
465629,3,1,0,10,2,0,0,0,60,0,1,2.6009174311926606,1134.0
466539,3,1,0,12,0,5,0,0,60,0,2,2.543369890329013,2551.0
466880,3,1,0,9,0,8,0,1,120,0,2,3.022222222222222,816.0
467776,3,1,1,1,0,9,0,0,60,0,3,2.8714285714285714,201.0
468657,3,1,0,11,0,0,0,2,90,0,3,2.6615384615384614,173.0
468927,3,1,1,6,0,9,0,0,90,0,2,2.5720081135902637,1268.0
469389,3,1,0,0,3,7,0,0,70,0,3,2.767326732673267,559.0
469465,3,1,1,0,0,6,0,0,60,0,2,2.789473684210526,742.0
469553,3,1,1,9,2,9,0,0,180,1,2,1.9558823529411764,665.0
470403,3,1,0,2,0,3,0,0,150,0,1,3.094316807738815,2559.0
471373,3,1,0,7,1,9,1,0,60,0,0,2.5178791615289766,2042.0
472000,3,1,1,5,2,1,0,0,120,0,2,2.3632478632478633,1106.0
472060,3,1,0,7,2,8,1,2,60,0,1,1.6727272727272726,92.0
473104,3,1,0,0,2,8,1,0,60,0,2,3.2928057553956833,4577.0
473340,3,1,1,8,2,6,0,0,180,0,1,2.544776119402985,341.0
473378,3,1,1,9,0,8,0,0,60,0,3,2.839779005524862,1542.0
473509,3,1,1,11,2,9,1,0,300,0,3,2.1,105.0
473640,3,1,1,5,2,0,1,1,60,0,3,2.292452830188679,1458.0
474246,3,1,1,7,2,1,0,1,90,0,1,2.4656084656084656,466.0
474385,3,1,0,5,2,5,0,1,60,0,3,1.7,68.0
474495,3,1,1,9,0,2,0,0,60,0,2,3.203252032520325,1182.0
474508,3,1,0,1,1,3,0,0,60,0,3,2.4956772334293946,866.0
474902,3,1,1,8,2,6,1,0,60,0,1,2.6238938053097347,1779.0
476144,3,1,0,5,1,0,0,0,60,0,2,2.433874709976798,2098.0
476170,3,1,0,0,0,4,0,1,60,0,1,2.7573529411764706,375.0
476355,3,1,1,3,2,8,1,0,120,0,1,3.272727272727273,252.0
476822,3,1,0,3,0,4,0,0,60,0,1,2.1073529411764707,1433.0
477120,3,1,0,7,1,4,0,0,60,0,2,2.6452513966480447,947.0
477128,3,1,0,1,0,6,0,0,60,0,2,2.6454720616570326,2746.0
477161,3,1,1,5,2,2,0,1,70,0,1,3.2485089463220675,1634.0
477348,3,1,0,9,0,5,0,0,60,0,2,1.8610271903323263,616.0
477412,3,1,1,11,1,1,0,0,60,0,2,2.3506493506493507,543.0
478238,3,1,0,0,2,9,0,1,60,0,0,2.0826833073322932,1335.0
478244,3,1,1,5,0,8,0,0,60,0,2,2.1374570446735395,622.0
478289,3,1,1,11,0,1,0,0,60,0,3,2.305263157894737,438.0
478744,3,1,0,5,0,5,0,2,60,0,3,3.361111111111111,121.0
479457,3,1,0,5,0,9,0,0,60,0,0,1.8691037735849056,1585.0
479848,3,1,1,3,0,2,0,0,120,0,0,1.974009900990099,1595.0
479977,3,1,0,8,0,8,0,0,60,0,2,3.4711751662971175,3131.0
480716,3,1,1,8,1,9,1,0,60,0,2,2.345489443378119,1222.0
480938,3,1,1,8,1,5,1,0,60,0,2,3.06198347107438,741.0
481538,3,1,1,5,2,1,0,1,60,0,2,2.130252100840336,1014.0
481667,3,1,1,10,1,5,0,0,120,0,2,1.9393939393939394,512.0
481863,3,1,0,6,0,6,0,0,120,0,3,2.239130434782609,206.0
482083,3,1,0,8,2,7,1,0,60,0,2,3.4514145141451413,5612.0
482173,3,1,0,6,0,3,0,0,60,0,3,3.020979020979021,864.0
482635,3,1,0,0,0,3,0,0,60,0,3,3.5714285714285716,75.0
482868,3,1,1,7,2,6,0,0,60,0,2,3.2,1392.0
483362,3,1,1,0,2,9,1,1,60,0,1,2.042357274401473,1109.0
483934,3,1,1,5,2,2,0,1,60,0,1,2.7291666666666665,262.0
484355,3,1,1,12,2,3,0,1,60,0,3,3.0126582278481013,476.0
484423,3,1,0,9,0,9,0,0,60,0,2,2.2815315315315314,1013.0
484436,3,1,1,5,2,0,0,1,60,0,2,2.7653061224489797,2168.0
484999,3,1,1,8,2,7,0,1,60,0,3,2.4583333333333335,59.0
485195,3,1,0,9,2,9,0,1,120,0,1,2.1434720229555237,1494.0
485506,3,1,0,11,0,1,0,0,120,0,2,2.8955026455026456,2189.0
485519,3,1,0,5,0,2,0,1,60,0,2,2.2644927536231885,625.0
485594,3,1,0,11,0,3,0,1,120,0,1,2.297029702970297,696.0
